"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_3949__base__R","venue_3949__base","R",20,"3949","Rickwood Field","STL",0.000618280930419467,0.00834061128419797,5.7493883370477e-05,0.00225365039419786,0.000675774813789944,108.178311406005,0.00863971855405942,"xbh_resid"
"venue_3__base__L","venue_3__base","L",18667,"3","Fenway Park","BOS",0.00753067849422771,0.00232849278880235,0.00245581102914072,0.00188692177021377,0.00998648952336844,220.857746557427,0.00299705729581722,"xbh_resid"
"venue_3__base__R","venue_3__base","R",26140,"3","Fenway Park","BOS",0.00753067849422771,0.00232849278880235,-0.0019224921059184,0.00188067906195179,0.00560818638830932,167.870973837109,0.00299313086943561,"xbh_resid"
"venue_4169__base__L","venue_4169__base","L",1732,"4169","Marlins Park","MIA",-0.00845881727334184,0.004522967079212,-7.93723132735173e-05,0.00218225186104996,-0.00853818958661536,-3.33023939030412,0.00502189748846903,"xbh_resid"
"venue_4169__base__R","venue_4169__base","R",2541,"4169","Marlins Park","MIA",-0.00845881727334184,0.004522967079212,-0.000519676938845663,0.00217186021140596,-0.0089784942121875,-8.65886109675458,0.00501739055461341,"xbh_resid"
"venue_4169__cf_in_407__L","venue_4169__cf_in_407","L",6374,"4169","Marlins Park","MIA",-0.0107264960671536,0.00296869902889438,-0.00136308942679973,0.00205242274555101,-0.0120895854939533,-46.3096773088811,0.00360910141872095,"xbh_resid"
"venue_4169__cf_in_407__R","venue_4169__cf_in_407","R",10051,"4169","Marlins Park","MIA",-0.0107264960671536,0.00296869902889438,0.000603444285025065,0.00204082250670273,-0.0101230517821285,-22.5104401110444,0.00360251723493765,"xbh_resid"
"venue_4169__fence_reduced__L","venue_4169__fence_reduced","L",9072,"4169","loanDepot park","MIA",-0.00329975349499557,0.00267343408375353,0.000418299832522902,0.00199197303901527,-0.00288145366247267,65.1282870080427,0.00333394756832479,"xbh_resid"
"venue_4169__fence_reduced__R","venue_4169__fence_reduced","R",13836,"4169","loanDepot park","MIA",-0.00329975349499557,0.00267343408375353,-0.000651986741634698,0.00198207522486256,-0.00395174023663027,52.1755448837285,0.00332804326852717,"xbh_resid"
"venue_4705__suntrust__L","venue_4705__suntrust","L",14770,"4705","Truist Park","ATL",-0.00348585102996885,0.00244230697492226,-0.000560381959880881,0.0019253244645529,-0.00404623298984974,51.0319817534225,0.0031099417443997,"xbh_resid"
