"park_era_id","venue_id","venue_name","home_team","component","delta_overall","pf_index_overall","park_se","n_bbe"
"venue_31__base","31","PNC Park","PIT","pts_resid",-0.072788247097371,30.6071868966441,0.0214471009961962,44069
"venue_3289__rf_in_362","3289","Citi Field","NYM","pts_resid",-0.0791886605149191,24.5053406538849,0.0324738876645235,14111
"venue_16__base","16","Turner Field","ATL","pts_resid",-0.0805818908421243,23.177101885113,0.041086093625346,8391
"venue_2680__base","2680","Petco Park","SDP","pts_resid",-0.0860600140186329,17.9545227888463,0.0217338410847972,41941
"venue_680__base","680","T-Mobile Park","SEA","pts_resid",-0.0996915936725987,4.95883053147195,0.0217361006544461,42045
"venue_4169__base","4169","Marlins Park","MIA","pts_resid",-0.100300733490531,4.37810593340577,0.0535106912613046,4273
"venue_2__wall_deep","2","Oriole Park at Camden Yards","BAL","pts_resid",-0.104227943960675,0.634092400455466,0.0344075916895301,12551
"venue_3289__base","3289","Citi Field","NYM","pts_resid",-0.104689023903716,0.194520964282019,0.025319384325305,27912
"venue_2395__bullpen_center","2395","Oracle Park","SFG","pts_resid",-0.113702182306951,-8.39819065453085,0.0270792537928457,22579
"venue_4169__cf_in_407","4169","Marlins Park","MIA","pts_resid",-0.11447308009152,-9.13312751617641,0.0313715822750328,16425
"venue_2395__base","2395","AT&T Park","SFG","pts_resid",-0.126344770129792,-20.4510256782898,0.0285130254120893,20983
"venue_2889__base","2889","Busch Stadium","STL","pts_resid",-0.135559941443476,-29.2363266875366,0.0214772169626227,44130
"venue_10__base","10","Oakland Coliseum","ATH","pts_resid",-0.155667706977133,-48.4061030078344,0.0227355593133043,37621
