"park_era_id","venue_id","venue_name","home_team","component","delta_overall","pf_index_overall","park_se","n_bbe"
"venue_10__base","10","Oakland Coliseum","ATH","distance_air",-3.04805160782972,98.9311638801264,0.788586782112678,37621
"venue_3289__rf_in_362","3289","Citi Field","NYM","distance_air",-3.05114295150424,98.9300798631203,0.8528100131778,14111
"venue_2756__buffalo","2756","Sahlen Field","TOR","distance_air",-3.15358412131378,98.8941576293322,1.42106153353443,1197
"venue_2680__base","2680","Petco Park","SDP","distance_air",-3.28263737045113,98.8489035484267,0.783752460806924,41941
"venue_17__base","17","Wrigley Field","CHC","distance_air",-3.31208193210807,98.8385784571612,0.78299792287698,42356
"venue_680__base","680","T-Mobile Park","SEA","distance_air",-3.75801630998615,98.6822061802138,0.782120337071981,42045
"venue_2523__steinbrenner","2523","George M. Steinbrenner Field","TBR","distance_air",-3.78539710238525,98.672604774571,1.088652144902,4071
"venue_2395__base","2395","AT&T Park","SFG","distance_air",-4.84538356926348,98.300907714237,0.82683001169231,20983
"venue_5150__base","5150","Gocheok Sky Dome","LAD","distance_air",-6.17985484607641,97.8329592392415,2.95051236627931,123
"venue_2397__base","2397","Tokyo Dome","CHC","distance_air",-8.15787429271975,97.1393428237733,3.49505840561872,88
"venue_5381__base","5381","London Stadium","BOS","distance_air",-11.2090447490886,96.0694130419805,2.741374108754,346
