"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_2602__base__1H","venue_2602__base","1H",22143,"2602","Great American Ball Park","CIN",0.114580249805531,0.021665085287788,0.00213194238967801,0.0144061672618272,0.114580249805531,0.116712192195209,209.23529796582,211.267789277173,"pts_resid"
"venue_13__base__2H","venue_13__base","2H",11183,"13","Globe Life Park in Arlington","TEX",0.115060168719702,0.0282563305686336,-0.000239832655006236,0.0149563189899991,0.115060168719702,0.114820336064696,209.692829570768,209.464184655296,"pts_resid"
"venue_2602__base__2H","venue_2602__base","2H",20178,"2602","Great American Ball Park","CIN",0.114580249805531,0.021665085287788,0.000205528234399773,0.0144122761313414,0.114580249805531,0.114785778039931,209.23529796582,209.431238696994,"pts_resid"
"venue_5381__base__1H","venue_5381__base","1H",346,"5381","London Stadium","BOS",0.105238098261431,0.0937411361410641,0.00214688799883889,0.0157442146450105,0.105238098261431,0.10738498626027,200.328940113628,202.375679849755,"pts_resid"
"venue_3__base__2H","venue_3__base","2H",21441,"3","Fenway Park","BOS",0.0664839841669544,0.0214071170513446,0.0128843475094388,0.0143571978769237,0.0664839841669544,0.0793683316763932,163.382632109444,175.665949187888,"pts_resid"
"venue_2__base__1H","venue_2__base","1H",12881,"2","Oriole Park at Camden Yards","BAL",0.0722500374405557,0.0264067366620027,0.0031898707553884,0.01483739241417,0.0722500374405557,0.0754399081959441,168.879709908607,171.920779229269,"pts_resid"
"venue_2__base__2H","venue_2__base","2H",12830,"2","Oriole Park at Camden Yards","BAL",0.0722500374405557,0.0264067366620027,-0.00171594885011267,0.0148373106340039,0.0722500374405557,0.070534088590443,168.879709908607,167.24380682536,"pts_resid"
"venue_2756__buffalo__1H","venue_2756__buffalo","1H",760,"2756","Sahlen Field","TOR",0.0666176440017792,0.0736760240658637,0.000910438731435707,0.0157019960453044,0.0666176440017792,0.0675280827332149,163.510056965891,164.378025453277,"pts_resid"
"venue_2756__buffalo__2H","venue_2756__buffalo","2H",437,"2756","Sahlen Field","TOR",0.0666176440017792,0.0736760240658637,0.000448580699560169,0.0157258373725361,0.0666176440017792,0.0670662247013394,163.510056965891,163.93771222464,"pts_resid"
"venue_2__wall_medium__1H","venue_2__wall_medium","1H",4512,"2","Oriole Park at Camden Yards","BAL",0.0477019704555097,0.0442843780374203,0.00809273882989356,0.0154966709190511,0.0477019704555097,0.0557947092854033,145.476763797497,153.191991674407,"pts_resid"
"venue_2681__base__2H","venue_2681__base","2H",20870,"2681","Citizens Bank Park","PHI",0.044663612228301,0.0216044832180023,0.0106212019417908,0.0143972014116555,0.044663612228301,0.0552848141700918,142.580139232274,152.705882201379,"pts_resid"
"venue_3__base__1H","venue_3__base","1H",23366,"3","Fenway Park","BOS",0.0664839841669544,0.0214071170513446,-0.0115280547781232,0.0143516478850499,0.0664839841669544,0.0549559293888312,163.382632109444,152.392339272835,"pts_resid"
"venue_2392__base__2H","venue_2392__base","2H",19778,"2392","Minute Maid Park","HOU",0.0386514587841114,0.0217362144966293,0.00568823090430171,0.0144130458541276,0.0386514587841114,0.0443396896884131,136.848441369799,142.271327065932,"pts_resid"
"venue_2__wall_medium__2H","venue_2__wall_medium","2H",1991,"2","Oriole Park at Camden Yards","BAL",0.0477019704555097,0.0442843780374203,-0.00711960467426029,0.0155484147788911,0.0477019704555097,0.0405823657812494,145.476763797497,138.689275209266,"pts_resid"
