"park_era_id","venue_id","venue_name","home_team","component","delta_overall","pf_index_overall","park_se","n_bbe"
"venue_2756__base","2756","Sahlen Field","TOR","bacon_resid",0.000925094287995809,126.579361029705,0.00796891134119758,41
"venue_32__base","32","American Family Field","MIL","bacon_resid",0.000832294090635278,123.91307070527,0.00223295350492718,42323
"venue_2__wall_medium","2","Oriole Park at Camden Yards","BAL","bacon_resid",0.000734086106017898,121.091406456537,0.00411382852135134,7055
"venue_5150__base","5150","Gocheok Sky Dome","LAD","bacon_resid",0.000619165153565382,117.789553310594,0.00781596747738442,123
"venue_3312__base","3312","Target Field","MIN","bacon_resid",0.000536455811986462,115.413188567149,0.00219233412993034,45172
"venue_4705__suntrust","4705","Truist Park","ATL","bacon_resid",-0.000448403221094442,87.1166958276518,0.0023640772580794,35295
"venue_12__trop_return","12","Tropicana Field","TBR","bacon_resid",-0.000477483604513693,86.2811723358171,0.00538650044792834,2909
"venue_6130__base","6130","Bristol Motor Speedway","CIN","bacon_resid",-0.000567633061929403,83.6910417876377,0.00796299483150402,44
"venue_2397__base","2397","Tokyo Dome","CHC","bacon_resid",-0.00101510466971179,70.8345042777611,0.00787982874335223,88
"venue_2395__bullpen_center","2395","Oracle Park","SFG","bacon_resid",-0.00117402331054934,66.2685308586383,0.00270074199136057,23263
"venue_5365__base","5365","TD Ameritrade Park","KCR","bacon_resid",-0.0013908884538499,60.0376665961075,0.00796730618753772,44
"venue_12__base","12","Tropicana Field","TBR","bacon_resid",-0.00143195469415119,58.8577712694751,0.00236052519833052,35636
"venue_2__base","2","Oriole Park at Camden Yards","BAL","bacon_resid",-0.00143484773582236,58.7746497973723,0.00265861988875048,25711
"venue_4169__fence_reduced","4169","loanDepot park","MIA","bacon_resid",-0.00179454945852309,48.4398741158768,0.00268963734164575,23523
"venue_5__wind_tunnel","5","Progressive Field","CLE","bacon_resid",-0.00186555094175579,46.3998938879422,0.00356196451103797,10667
"venue_17__base","17","Wrigley Field","CHC","bacon_resid",-0.00189834304526473,45.4577270521964,0.00222524393834923,42920
"venue_3309__base","3309","Nationals Park","WSH","bacon_resid",-0.00227549866199336,34.6214745409748,0.00219437947937985,44952
"venue_5325__globe_life","5325","Globe Life Field","TEX","bacon_resid",-0.0025136161657214,27.7799977518451,0.0027045389976835,23232
"venue_2__wall_deep","2","Oriole Park at Camden Yards","BAL","bacon_resid",-0.00255694156190535,26.5351934525739,0.00337818888539371,12551
"venue_4169__base","4169","Marlins Park","MIA","bacon_resid",-0.00295847639386343,14.9984891370197,0.00492896141541475,4273
"venue_16__base","16","Turner Field","ATL","bacon_resid",-0.00322101739076443,7.45528837112982,0.00395251953971884,8391
"venue_31__base","31","PNC Park","PIT","bacon_resid",-0.00325017460350796,6.61755745636085,0.00219801107797058,44725
"venue_7__base","7","Kauffman Stadium","KCR","bacon_resid",-0.00325838407791616,6.38168681377777,0.00222898281480203,43345
"venue_5__base","5","Progressive Field","CLE","bacon_resid",-0.0032917424775236,5.42324943280519,0.0024348170509598,32827
"venue_2394__cf_in_412","2394","Comerica Park","DET","bacon_resid",-0.00344695117244467,0.963868382908217,0.00315004735766335,15066
"venue_4169__cf_in_407","4169","Marlins Park","MIA","bacon_resid",-0.00353038152424565,-1.43321207702822,0.00311413480057215,16425
"venue_22__base","22","Dodger Stadium","LAD","bacon_resid",-0.00407850199647867,-17.1815440128104,0.00223340944403488,42190
"venue_4__base","4","Guaranteed Rate Field","CHW","bacon_resid",-0.00430577320808265,-23.7113903898406,0.00221452131727553,43652
"venue_3289__base","3289","Citi Field","NYM","bacon_resid",-0.00559905430122347,-60.8693163802315,0.0025679371909219,27912
"venue_1__base","1","Angel Stadium","LAA","bacon_resid",-0.00562087426657495,-61.4962370565975,0.00221544240943528,43595
"venue_2395__base","2395","AT&T Park","SFG","bacon_resid",-0.00566373467487289,-62.7276815491363,0.00285525244934178,20983
"venue_3313__base","3313","Yankee Stadium","NYY","bacon_resid",-0.00639148082935071,-83.6369315886668,0.00223332680964903,42360
"venue_2680__base","2680","Petco Park","SDP","bacon_resid",-0.00639936095255365,-83.863339471936,0.0022303350225689,42512
"venue_2394__base","2394","Comerica Park","DET","bacon_resid",-0.00747836923514739,-114.864882848919,0.00251494728998112,30105
"venue_2889__base","2889","Busch Stadium","STL","bacon_resid",-0.00776707862816424,-123.159941297811,0.00219842777657586,44977
"venue_14__base","14","Rogers Centre","TOR","bacon_resid",-0.00796944818495768,-128.9743253895,0.0026057659196591,27047
"venue_3289__rf_in_362","3289","Citi Field","NYM","bacon_resid",-0.0084873835062016,-143.855392186705,0.00316625373345067,14811
"venue_10__base","10","Oakland Coliseum","ATH","bacon_resid",-0.0115510932618809,-231.880417033468,0.00232636391733248,37621
