"park_era_half_id","park_era_id","half","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","half_effect","half_se","delta_overall","delta_half","pf_index_overall","pf_index_half","component"
"venue_15__humidor__2H","venue_15__humidor","2H",14717,"15","Chase Field","AZ",-0.00572856898589253,0.00176889558067343,-0.000261174832924201,0.000797973314198536,-0.00572856898589253,-0.00598974381881673,-73.494926783338,-81.4048443609082,"hr_resid"
"venue_2__wall_deep__2H","venue_2__wall_deep","2H",6165,"2","Oriole Park at Camden Yards","BAL",-0.00582486574952756,0.00213390234595611,-0.000324778769688482,0.000833047845604333,-0.00582486574952756,-0.00614964451921604,-76.4113619345031,-86.2475826392987,"hr_resid"
"venue_4169__cf_in_407__1H","venue_4169__cf_in_407","1H",8528,"4169","Marlins Park","MIA",-0.00623223706229732,0.00202844681200866,7.07955937087502e-05,0.000826114828969326,-0.00623223706229732,-0.00616144146858857,-88.7489729952541,-86.6048639904869,"hr_resid"
"venue_2394__base__1H","venue_2394__base","1H",14854,"2394","Comerica Park","DET",-0.00577496455432291,0.00180722549228163,-0.000440264594321721,0.00080114352906169,-0.00577496455432291,-0.00621522914864463,-74.9000588098043,-88.2338728470009,"hr_resid"
"venue_16__base__1H","venue_16__base","1H",4131,"16","Turner Field","ATL",-0.00640573058207802,0.00239952802633979,2.52390083373829e-05,0.00084431262187202,-0.00640573058207802,-0.00638049157374063,-94.0033821829345,-93.2389958389171,"hr_resid"
"venue_4169__cf_in_407__2H","venue_4169__cf_in_407","2H",7897,"4169","Marlins Park","MIA",-0.00623223706229732,0.00202844681200866,-0.000182908912440395,0.000826320181299317,-0.00623223706229732,-0.00641514597473772,-88.7489729952541,-94.2885359210067,"hr_resid"
"venue_31__base__2H","venue_31__base","2H",20908,"31","PNC Park","PIT",-0.00612565199953208,0.0016958290008533,-0.000319822875654796,0.000781008823909593,-0.00612565199953208,-0.00644547487518688,-85.5209473389005,-95.2070742812507,"hr_resid"
"venue_10__base__2H","venue_10__base","2H",18694,"10","Oakland Coliseum","ATH",-0.00647577874342776,0.00173690823767834,7.88601454310541e-06,0.000789340903313463,-0.00647577874342776,-0.00646789272888466,-96.1248545182787,-95.8860193887485,"hr_resid"
"venue_16__base__2H","venue_16__base","2H",4260,"16","Turner Field","ATL",-0.00640573058207802,0.00239952802633979,-0.00014047334671113,0.000844226689821657,-0.00640573058207802,-0.00654620392878915,-94.0033821829345,-98.2577453690419,"hr_resid"
"venue_10__base__1H","venue_10__base","1H",18927,"10","Oakland Coliseum","ATH",-0.00647577874342776,0.00173690823767834,-0.00012438046734852,0.000789298462008741,-0.00647577874342776,-0.00660015921077628,-96.1248545182787,-99.8918302026165,"hr_resid"
"venue_4169__base__2H","venue_4169__base","2H",2135,"4169","Marlins Park","MIA",-0.00686367133586811,0.00295638372969981,-4.99894036861754e-05,0.000854755491099007,-0.00686367133586811,-0.00691366073955429,-107.872534801255,-109.386509400118,"hr_resid"
"venue_4169__base__1H","venue_4169__base","1H",2138,"4169","Marlins Park","MIA",-0.00686367133586811,0.00295638372969981,-7.34829489316466e-05,0.000854784012240497,-0.00686367133586811,-0.00693715428479976,-107.872534801255,-110.098032805401,"hr_resid"
"venue_2889__base__2H","venue_2889__base","2H",20616,"2889","Busch Stadium","STL",-0.00739552802498192,0.0016998612969461,9.69835040314289e-05,0.000780686567367312,-0.00739552802498192,-0.00729854452095049,-123.980298810778,-121.043065101528,"hr_resid"
"venue_2889__base__1H","venue_2889__base","1H",23514,"2889","Busch Stadium","STL",-0.00739552802498192,0.0016998612969461,-0.000230023563707765,0.00078032745828389,-0.00739552802498192,-0.00762555158868968,-123.980298810778,-130.946771841337,"hr_resid"
"venue_7__base__2H","venue_7__base","2H",22105,"7","Kauffman Stadium","KCR",-0.0086244021235264,0.00170575884676991,0.000136776660646086,0.000781015972860594,-0.0086244021235264,-0.00848762546288031,-161.197869599915,-157.055463916594,"hr_resid"
"venue_7__base__1H","venue_7__base","1H",21240,"7","Kauffman Stadium","KCR",-0.0086244021235264,0.00170575884676991,-0.000291923253195856,0.000781132226411354,-0.0086244021235264,-0.00891632537672225,-161.197869599915,-170.039031077467,"hr_resid"
"venue_2395__bullpen_center__1H","venue_2395__bullpen_center","1H",12419,"2395","Oracle Park","SFG",-0.0093824953589795,0.00187240183387602,0.00027409429892452,0.000812891721713969,-0.0093824953589795,-0.00910840106005498,-184.157413371454,-175.856218004732,"hr_resid"
"venue_2395__bullpen_center__2H","venue_2395__bullpen_center","2H",10160,"2395","Oracle Park","SFG",-0.0093824953589795,0.00187240183387602,-0.000442878426063459,0.000813521255682906,-0.0093824953589795,-0.00982537378504296,-184.157413371454,-197.570389682471,"hr_resid"
"venue_2395__base__2H","venue_2395__base","2H",10322,"2395","AT&T Park","SFG",-0.012287542168721,0.00192190587470726,-3.51233283852615e-05,0.000817360767604931,-0.012287542168721,-0.0123226654971063,-272.139400635547,-273.203142610479,"hr_resid"
"venue_2395__base__1H","venue_2395__base","1H",10661,"2395","AT&T Park","SFG",-0.012287542168721,0.00192190587470726,-0.0001859204345221,0.000817298759811444,-0.012287542168721,-0.0124734626032431,-272.139400635547,-277.770170249105,"hr_resid"
"venue_19__base__1H","venue_19__base","1H",24043,"19","Coors Field","COL",0.0176128456575586,0.00231868723550528,0.00076748213620367,0.00118172738116994,0.0176128456575586,0.0183803277937622,313.152863341543,322.441028245497,"xbh_resid"
"venue_15__base__2H","venue_15__base","2H",6385,"15","Chase Field","AZ",0.0171213873350454,0.00321310900086817,0.000606364159940889,0.0012588433203473,0.0171213873350454,0.0177277514949863,307.205173190079,314.543468172731,"xbh_resid"
"venue_19__base__2H","venue_19__base","2H",22394,"19","Coors Field","COL",0.0176128456575586,0.00231868723550528,-0.00035090056284389,0.00118215315884595,0.0176128456575586,0.0172619450947147,313.152863341543,308.906220795951,"xbh_resid"
"venue_15__base__1H","venue_15__base","1H",6341,"15","Chase Field","AZ",0.0171213873350454,0.00321310900086817,-0.000201406629904581,0.00125891569354744,0.0171213873350454,0.0169199807051408,307.205173190079,304.767724938115,"xbh_resid"
"venue_5355__sutter_health__1H","venue_5355__sutter_health","1H",342,"5355","Las Vegas Ballpark","ATH",0.0160904065026483,0.00737395899395731,0.000380572622248099,0.00129957187387261,0.0160904065026483,0.0164709791248964,294.728114073776,299.33385159733,"xbh_resid"
"venue_5340__base__1H","venue_5340__base","1H",326,"5340","Estadio Alfredo Harp Helu","AZ",0.0151861454614091,0.00738219748193271,0.000359184909289787,0.00129959803925862,0.0151861454614091,0.0155453303706989,283.784633735854,288.131534479365,"xbh_resid"
"venue_2529__sutter_health__2H","venue_2529__sutter_health","2H",1985,"2529","Sutter Health Park","ATH",0.0128124016784114,0.00390337737537683,0.000248754504596922,0.00128342731496634,0.0128124016784114,0.0130611561830084,255.057289272468,258.067747432089,"xbh_resid"
"venue_2529__sutter_health__1H","venue_2529__sutter_health","1H",4303,"2529","Sutter Health Park","ATH",0.0128124016784114,0.00390337737537683,5.42862733501031e-05,0.00127882779948289,0.0128124016784114,0.0128666879517615,255.057289272468,255.714268549394,"xbh_resid"
"venue_2536__dunedin__1H","venue_2536__dunedin","1H",1086,"2536","TD Ballpark","TOR",0.0110044853395119,0.00609845509152088,0.00026027967916532,0.00129586799055571,0.0110044853395119,0.0112647650186772,233.177659381257,236.327596646499,"xbh_resid"
"venue_2602__base__1H","venue_2602__base","1H",22143,"2602","Great American Ball Park","CIN",0.00817880972178383,0.00234563222932871,0.00048745305809911,0.00118912627985477,0.00817880972178383,0.00866626277988294,198.980979270418,204.880197210468,"xbh_resid"
"venue_3__base__2H","venue_3__base","2H",21441,"3","Fenway Park","BOS",0.00753067849422771,0.00232849278880235,0.000687645110478623,0.00118508154031349,0.00753067849422771,0.00821832360470634,191.137214006094,199.459181228831,"xbh_resid"
"venue_2602__base__2H","venue_2602__base","2H",20178,"2602","Great American Ball Park","CIN",0.00817880972178383,0.00234563222932871,-0.000294006667409954,0.00118969963359585,0.00817880972178383,0.00788480305437387,198.980979270418,195.422873770694,"xbh_resid"
"venue_7__walls_in__1H","venue_7__walls_in","1H",2230,"7","Kauffman Stadium","KCR",0.0075175227713121,0.0053051700444065,0.000177805536076262,0.00129391387578135,0.0075175227713121,0.00769532830738836,190.978001800223,193.129826659733,"xbh_resid"
"venue_13__base__1H","venue_13__base","1H",10645,"13","Globe Life Park in Arlington","TEX",0.00665459632083367,0.00275911983424352,0.000463207194357134,0.00123475877684742,0.00665459632083367,0.0071178035151908,180.534757854933,186.140549316306,"xbh_resid"
"venue_3__base__1H","venue_3__base","1H",23366,"3","Fenway Park","BOS",0.00753067849422771,0.00232849278880235,-0.000509528413343835,0.00118457771339226,0.00753067849422771,0.00702115008088388,191.137214006094,184.970837352955,"xbh_resid"
"venue_12__trop_return__1H","venue_12__trop_return","1H",2241,"12","Tropicana Field","TBR",0.006510328934803,0.0053056872179024,0.000153983241753913,0.00129391506207504,0.006510328934803,0.00666431217655691,178.788815886377,180.652340357357,"xbh_resid"
"venue_2756__buffalo__2H","venue_2756__buffalo","2H",437,"2756","Sahlen Field","TOR",0.00623578632931408,0.00595865264729232,0.000203500898555505,0.00129802302907298,0.00623578632931408,0.00643928722786958,175.466266900995,177.929060254383,"xbh_resid"
"venue_14__base__1H","venue_14__base","1H",12420,"14","Rogers Centre","TOR",0.00551823779891243,0.00260936573842219,0.000849774184570839,0.0012225743937626,0.00551823779891243,0.00636801198348327,166.78240474633,177.066478322894,"xbh_resid"
"venue_13__base__2H","venue_13__base","2H",11183,"13","Globe Life Park in Arlington","TEX",0.00665459632083367,0.00275911983424352,-0.000305811719520947,0.00123447011565478,0.00665459632083367,0.00634878460131272,180.534757854933,176.833786136526,"xbh_resid"
