"park_era_hand_id","park_era_id","hand","n_bbe","venue_id","venue_name","home_team","park_effect","park_se","hand_effect","hand_se","delta_hand","pf_index_hand","hand_se_combined","component"
"venue_2529__sutter_health__R","venue_2529__sutter_health","R",4230,"2529","Sutter Health Park","ATH",4.87000505366874,0.940755631668473,0.0196306543697671,0.280405304287451,4.88963570803851,101.714644262652,0.981655893472089,"distance_air"
"venue_2536__base__L","venue_2536__base","L",8,"2536","TD Ballpark","TOR",2.39833230895627,4.08483164649536,0.00469169584112875,0.290374799518879,2.4030240047974,100.842666318897,4.09513944871302,"distance_air"
"venue_2536__base__R","venue_2536__base","R",38,"2536","TD Ballpark","TOR",2.39833230895627,4.08483164649536,0.00317427309199333,0.290247165691162,2.40150658204826,100.842134205594,4.09513040053693,"distance_air"
"venue_2536__dunedin__L","venue_2536__dunedin","L",251,"2536","TD Ballpark","TOR",1.81475710265346,1.57449791581084,-0.0201881191321428,0.289042282827637,1.79456898352132,100.629299930559,1.60080889807462,"distance_air"
"venue_2536__dunedin__R","venue_2536__dunedin","R",835,"2536","TD Ballpark","TOR",1.81475710265346,1.57449791581084,0.0261400979037371,0.288808527561048,1.8408972005572,100.64554580577,1.60076670770124,"distance_air"
"venue_2602__base__L","venue_2602__base","L",17583,"2602","Great American Ball Park","CIN",0.386616074043883,0.773708442749389,-0.00594845154971443,0.253394559174051,0.380667622494168,100.133488381111,0.814145906457004,"distance_air"
"venue_2602__base__R","venue_2602__base","R",25388,"2602","Great American Ball Park","CIN",0.386616074043883,0.773708442749389,0.00721646233008987,0.253351642455917,0.393832536373973,100.138104909908,0.81413255009046,"distance_air"
"venue_2680__base__L","venue_2680__base","L",17585,"2680","Petco Park","SDP",-3.29554068580225,0.775831769467315,-0.343018086610237,0.25490922900179,-3.63855877241249,98.7240697884336,0.816635567156533,"distance_air"
"venue_2680__base__R","venue_2680__base","R",24927,"2680","Petco Park","SDP",-3.29554068580225,0.775831769467315,0.332209484479578,0.254862038230272,-2.96333120132267,98.9608512482161,0.816620837993786,"distance_air"
"venue_2681__base__L","venue_2681__base","L",19185,"2681","Citizens Bank Park","PHI",-1.19965202647475,0.77452790726477,0.0962694806404294,0.253825586502725,-1.10338254583432,99.6130778109676,0.815058836830444,"distance_air"
"venue_2681__base__R","venue_2681__base","R",24346,"2681","Citizens Bank Park","PHI",-1.19965202647475,0.77452790726477,-0.100204058169642,0.253798275496992,-1.29985608464439,99.5441806075358,0.815050332051457,"distance_air"
"venue_2735__base__L","venue_2735__base","L",128,"2735","Journey Bank Ballpark","NYM",-1.29864883580825,2.67858224574006,-0.00177372270214734,0.289946809317772,-1.3004225585104,99.5439819626424,2.69422938879143,"distance_air"
"venue_2735__base__R","venue_2735__base","R",107,"2735","Journey Bank Ballpark","NYM",-1.29864883580825,2.67858224574006,-0.00248554168723197,0.29002721220886,-1.30113437749548,99.5437323497036,2.69423804275263,"distance_air"
"venue_2756__base__L","venue_2756__base","L",18,"2756","Sahlen Field","TOR",-1.25151386371429,3.93048688739333,0.00480676021552461,0.290310797869118,-1.24670710349877,99.5628183141113,3.94119366833581,"distance_air"
"venue_2756__base__R","venue_2756__base","R",23,"2756","Sahlen Field","TOR",-1.25151386371429,3.93048688739333,-0.00891143292271494,0.29024698413144,-1.26042529663701,99.5580077673624,3.94118896828968,"distance_air"
"venue_2756__buffalo__L","venue_2756__buffalo","L",298,"2756","Sahlen Field","TOR",-4.18838101162387,1.41433011712251,0.00972238179845505,0.288780160197133,-4.17865862982541,98.5346734454198,1.44351088015409,"distance_air"
"venue_2756__buffalo__R","venue_2756__buffalo","R",899,"2756","Sahlen Field","TOR",-4.18838101162387,1.41433011712251,-0.0234592917316696,0.288573429369072,-4.21184030335554,98.5230376570828,1.44346953703138,"distance_air"
"venue_2889__base__L","venue_2889__base","L",17934,"2889","Busch Stadium","STL",-0.886811883710321,0.774508348220682,-0.0178767518920661,0.254300615613174,-0.904688635602388,99.6827536300972,0.815188312333273,"distance_air"
"venue_2889__base__R","venue_2889__base","R",27043,"2889","Busch Stadium","STL",-0.886811883710321,0.774508348220682,0.014968216856729,0.254248307000079,-0.871843666853592,99.694271346464,0.815171996008165,"distance_air"
"venue_2__base__L","venue_2__base","L",9254,"2","Oriole Park at Camden Yards","BAL",-0.764265213072322,0.805106693903965,0.0475300778448382,0.265480014035589,-0.716735135227484,99.7486631191279,0.847747855450729,"distance_air"
"venue_2__base__R","venue_2__base","R",16457,"2","Oriole Park at Camden Yards","BAL",-0.764265213072322,0.805106693903965,-0.0500366889546117,0.265395307161426,-0.814301902026934,99.7144494666378,0.847721332533445,"distance_air"
"venue_2__wall_deep__L","venue_2__wall_deep","L",5772,"2","Oriole Park at Camden Yards","BAL",-0.0530110543778878,0.857074863525536,0.0476956023942202,0.273957216699037,-0.00531545198366761,99.9981360351177,0.899794353321246,"distance_air"
"venue_2__wall_deep__R","venue_2__wall_deep","R",6779,"2","Oriole Park at Camden Yards","BAL",-0.0530110543778878,0.857074863525536,-0.0478694662581553,0.273920650967157,-0.100880520636043,99.9646243163601,0.899783220955796,"distance_air"
"venue_2__wall_medium__L","venue_2__wall_medium","L",3392,"2","Oriole Park at Camden Yards","BAL",0.531094132526499,0.945867653313724,0.172353121247485,0.280063370941947,0.703447253773983,100.246677231144,0.986458873612366,"distance_air"
"venue_2__wall_medium__R","venue_2__wall_medium","R",3663,"2","Oriole Park at Camden Yards","BAL",0.531094132526499,0.945867653313724,-0.170611256736624,0.280043933104778,0.360482875789874,100.126410213698,0.986453355234805,"distance_air"
"venue_31__base__L","venue_31__base","L",18743,"31","PNC Park","PIT",0.0230825192456726,0.774232548435509,0.0425588097497663,0.253339707434389,0.0656413289954389,100.023018387233,0.814626936959419,"distance_air"
"venue_31__base__R","venue_31__base","R",25982,"31","PNC Park","PIT",0.0230825192456726,0.774232548435509,-0.0424831039934761,0.25330293139486,-0.0194005847478035,99.9931968139722,0.814615500779461,"distance_air"
"venue_3289__base__L","venue_3289__base","L",12725,"3289","Citi Field","NYM",-1.02850324624623,0.79668552889795,0.0912262231461423,0.262456815928379,-0.937277023100086,99.6713258888526,0.838803559948734,"distance_air"
"venue_3289__base__R","venue_3289__base","R",15187,"3289","Citi Field","NYM",-1.02850324624623,0.79668552889795,-0.0945994731340664,0.262435982883554,-1.1231027193803,99.6061625550164,0.838797041642055,"distance_air"
"venue_3289__rf_in_362__L","venue_3289__rf_in_362","L",6739,"3289","Citi Field","NYM",-3.09960266563021,0.840150683761846,-0.0198482472003761,0.272144970302934,-3.11945091283058,98.9061048859904,0.883128561584711,"distance_air"
"venue_3289__rf_in_362__R","venue_3289__rf_in_362","R",8072,"3289","Citi Field","NYM",-3.09960266563021,0.840150683761846,0.00968227554106415,0.272109519804557,-3.08992039008914,98.9164603284845,0.883117637800176,"distance_air"
"venue_32__base__L","venue_32__base","L",17825,"32","American Family Field","MIL",1.26300925526841,0.775848030119526,-0.150324126879756,0.254713115447855,1.11268512838866,100.390184317493,0.816589821771923,"distance_air"
"venue_32__base__R","venue_32__base","R",24498,"32","American Family Field","MIL",1.26300925526841,0.775848030119526,0.15446650218988,0.25466962632516,1.41747575745829,100.497064979908,0.816576257561378,"distance_air"
"venue_3309__base__L","venue_3309__base","L",20138,"3309","Nationals Park","WSH",-1.65287963389372,0.773480097966242,0.110625421457672,0.252870790067732,-1.54225421243605,99.4591790687888,0.813765997335442,"distance_air"
"venue_3309__base__R","venue_3309__base","R",24814,"3309","Nationals Park","WSH",-1.65287963389372,0.773480097966242,-0.116046479475305,0.252844950208391,-1.76892611336902,99.3796922322132,0.813757968191864,"distance_air"
"venue_3312__base__L","venue_3312__base","L",20167,"3312","Target Field","MIN",-0.0241671390215517,0.772257291888615,-0.118535815564101,0.251740152653161,-0.142702954585653,99.9499584801498,0.812252688104492,"distance_air"
"venue_3312__base__R","venue_3312__base","R",25005,"3312","Target Field","MIN",-0.0241671390215517,0.772257291888615,0.118456553599121,0.251712699199035,0.0942894145775688,100.033064386263,0.812244179919562,"distance_air"
"venue_3313__base__L","venue_3313__base","L",17556,"3313","Yankee Stadium","NYY",-2.34029849814345,0.775341828118935,-0.0158732087365386,0.254612901741942,-2.35617170687999,99.1737633352964,0.816077618958065,"distance_air"
"venue_3313__base__R","venue_3313__base","R",24804,"3313","Yankee Stadium","NYY",-2.34029849814345,0.775341828118935,0.00819757755879262,0.254567401610624,-2.33210092058466,99.1822042168024,0.816063424246913,"distance_air"
"venue_3949__base__L","venue_3949__base","L",12,"3949","Rickwood Field","STL",2.50134779000696,4.12414275603923,0.00930982922110887,0.290312251670965,2.51065761922807,100.880410104012,4.13434815607746,"distance_air"
"venue_3949__base__R","venue_3949__base","R",20,"3949","Rickwood Field","STL",2.50134779000696,4.12414275603923,-0.00110599360848223,0.290292297347554,2.50024179639848,100.876757596561,4.13434675494088,"distance_air"
"venue_3__base__L","venue_3__base","L",18889,"3","Fenway Park","BOS",-2.96147700759471,0.774163139472646,-0.139391301392785,0.254104154658663,-3.1008683089875,98.9126212313722,0.814799047577339,"distance_air"
"venue_3__base__R","venue_3__base","R",26480,"3","Fenway Park","BOS",-2.96147700759471,0.774163139472646,0.129678350104293,0.254058351820272,-2.83179865749042,99.0069756499304,0.814784764614421,"distance_air"
"venue_4169__base__L","venue_4169__base","L",1732,"4169","Marlins Park","MIA",-0.264403820716152,1.0983228548948,-0.0553397111048514,0.285211783661453,-0.319743531821004,99.8878758162994,1.13475056956303,"distance_air"
