player_id,season,n10_sav,n10_sav_native,eff_cnt_sav,flag_le2_sav,fb_cnt_sav,brk_cnt_sav,off_cnt_sav
477132,2021,3,3,2.604940008231611,0,1,2,0
477132,2022,3,3,2.7103943623797258,0,1,2,0
477132,2023,3,3,2.8082238901075365,0,1,2,0
477132,2024,3,3,2.965912757260116,0,1,2,0
477132,2025,3,3,3.059447644564887,0,1,2,0
489119,2021,3,3,3.1025645798817303,0,2,0,1
489119,2022,3,3,3.2588150948315198,0,2,0,1
489119,2023,3,3,3.3399910488239897,0,2,0,1
500779,2022,4,4,4.060547484448769,0,2,1,1
500779,2023,4,4,4.169376761561682,0,2,1,1
500779,2024,4,4,4.321745431333054,0,2,1,1
500779,2025,4,4,3.558946836452157,0,2,1,1
501381,2021,3,3,2.4639888036348765,0,1,1,1
501381,2022,3,3,2.3044766763915576,0,1,1,1
501985,2021,4,4,3.4102197581537195,0,1,2,1
501985,2022,4,4,3.3697717990537686,0,1,2,1
502042,2022,3,3,2.8726056831630835,0,1,1,1
502043,2021,5,5,4.855468183269013,0,3,1,1
502043,2022,5,5,5.039357381146756,0,3,1,1
502043,2023,5,5,5.443243302089116,0,3,1,1
502043,2024,4,4,5.2104323401500485,0,3,1,0
502171,2021,3,3,2.9093786730905755,0,1,1,1
502171,2022,3,3,2.63486787391721,0,1,1,1
502171,2023,3,3,2.989145638337702,0,1,1,1
502179,2021,3,3,2.547448087501436,0,1,2,0
502179,2022,3,3,2.8944732926949284,0,1,2,0
502239,2021,4,4,4.336108670910452,0,2,1,1
502624,2021,3,3,4.1353072533289215,0,2,0,1
502624,2022,4,4,4.819513720208748,0,3,0,1
502624,2023,4,4,4.759434209710572,0,3,0,1
503449,2021,4,4,3.95013351451279,0,2,1,1
506433,2021,2,3,2.8191629739044815,1,1,2,0
506433,2022,2,3,3.2735833893690653,1,1,2,0
506433,2023,4,5,4.508688242242802,0,2,3,0
506433,2024,4,5,4.41000215658573,0,2,3,0
506433,2025,6,7,5.650611396153064,0,3,3,1
518516,2021,3,3,3.5622430732183443,0,2,1,0
518516,2022,4,4,3.5443899396035956,0,2,1,1
518633,2021,5,5,3.730341102390402,0,2,2,1
518774,2021,5,5,4.346038906117845,0,2,2,1
518876,2021,5,5,4.562584978145218,0,3,1,1
518876,2022,5,5,4.60842235269178,0,3,1,1
518876,2023,5,5,4.879476920074169,0,3,1,1
518876,2024,5,5,5.312670013255044,0,3,1,1
518876,2025,4,4,5.034700204503089,0,3,0,1
519043,2021,3,3,2.583565423627222,0,1,1,1
519242,2021,3,3,2.749630227242168,0,1,1,1
519242,2023,3,3,2.871467377259127,0,1,1,1
519242,2024,3,3,2.9908835085006347,0,1,1,1
519242,2025,2,2,2.476406199412287,1,1,1,0
527048,2021,4,4,4.331066741738489,0,3,0,1
527048,2022,3,3,3.644846187490888,0,2,0,1
527048,2023,3,3,3.363402148541293,0,2,0,1
527048,2024,4,4,3.9080513674271735,0,2,1,1
527048,2025,3,3,3.734376812461879,0,2,0,1
527054,2023,4,4,3.737094542430155,0,2,1,1
528748,2021,4,4,3.954695013920526,0,2,1,1
528748,2022,5,5,4.207807532891835,0,3,1,1
533167,2021,4,4,3.870936587295739,0,2,1,1
542881,2021,4,4,3.5838697191679683,0,3,0,1
542881,2022,3,3,3.2305608157319745,0,2,0,1
542881,2023,3,3,3.259006263810039,0,2,0,1
542881,2024,3,3,3.0429173056793006,0,2,0,1
542881,2025,3,3,3.2752951040888783,0,2,0,1
543037,2021,4,4,3.161434949281422,0,1,2,1
543037,2022,3,3,2.9279696800568056,0,1,2,0
543037,2023,3,3,2.878410196480279,0,1,2,0
543037,2024,4,4,3.4350929849138314,0,2,2,0
543101,2021,4,4,3.9568029695737157,0,2,1,1
543101,2023,3,3,3.314792593427429,0,2,1,0
543135,2021,5,5,3.776520616026042,0,2,2,1
543135,2022,5,5,4.025409872287773,0,2,2,1
543135,2023,4,4,3.7673013313642905,0,2,1,1
543135,2024,4,4,3.6430668794217724,0,2,1,1
543135,2025,4,4,4.325708551060663,0,2,1,1
543243,2021,4,4,4.225399722813777,0,2,2,0
543243,2022,4,4,4.033804211738278,0,2,2,0
543243,2023,5,5,5.272593061267534,0,3,2,0
543243,2024,5,5,5.41741156075627,0,3,2,0
543243,2025,5,5,5.55685215439158,0,3,2,0
543294,2021,4,4,3.286295490545328,0,2,1,1
543294,2022,4,4,3.647154530729612,0,2,1,1
543294,2023,3,3,2.9942629921071227,0,2,0,1
543294,2024,4,4,3.2353664376027225,0,2,1,1
543294,2025,3,3,3.0851247624453935,0,2,0,1
543475,2021,3,3,3.897450288021575,0,1,2,0
543475,2022,5,5,4.544407708251129,0,2,2,1
543475,2023,5,5,4.864002490369274,0,2,2,1
543606,2021,3,3,2.699610685274743,0,2,0,1
543606,2022,4,4,4.107079784131887,0,3,0,1
544150,2024,4,4,2.9870897978935047,0,2,1,1
545333,2021,4,4,3.864674555755659,0,2,2,0
547001,2021,4,4,3.0554316408279,0,1,2,1
547179,2022,5,5,4.9494443039293,0,3,1,1
547179,2023,4,4,3.7651736498087294,0,2,1,1
547179,2024,5,4,5.196433313373771,0,3,0,1
547179,2025,6,6,5.632473036960951,0,3,2,1
547942,2021,3,3,3.0236763884907294,0,1,1,1
547943,2021,4,4,3.7345483063823446,0,2,1,1
547943,2023,5,5,4.737257404912182,0,3,1,1
548389,2021,4,4,2.9344789539169422,0,1,2,1
548389,2022,3,3,3.9695995799706463,0,1,1,1
548389,2024,5,5,5.130783675898657,0,3,1,1
554430,2021,4,4,3.466084364493432,0,3,1,0
554430,2022,4,4,3.3896466632318254,0,3,1,0
554430,2023,5,5,3.710712827934246,0,3,2,0
554430,2024,4,4,4.026356876873484,0,2,2,0
554430,2025,3,3,4.1158558876807865,0,2,1,0
570632,2021,4,4,3.1208648540683592,0,2,1,1
570632,2022,3,3,2.717553766801276,0,1,1,1
570632,2023,4,4,3.663486760158849,0,2,1,1
570666,2023,4,4,3.6655010373367936,0,2,1,1
571510,2021,3,3,3.4964790456010792,0,1,1,1
571510,2023,3,3,3.6466272344708384,0,1,1,1
571510,2024,3,3,3.7834074881201,0,1,1,1
571510,2025,4,4,3.1859309290174584,0,1,2,1
571578,2021,3,3,3.241683854936417,0,2,1,0
571578,2022,3,3,3.005801196308876,0,2,1,0
571578,2023,3,3,3.0448630116131077,0,2,1,0
571578,2024,3,3,3.490258411759153,0,2,1,0
571578,2025,3,3,3.7360830904879325,0,2,1,0
571760,2021,3,3,2.366124666376422,0,1,1,1
571760,2022,2,2,2.007217955768945,1,1,1,0
571760,2023,3,3,2.3474146710917814,0,1,1,1
571760,2024,3,3,2.7227924959838807,0,1,1,1
571760,2025,5,5,3.651414647353459,0,2,2,1
571800,2022,4,4,3.0599917214735775,0,2,1,1
571927,2021,3,3,2.791884520162813,0,1,1,1
571927,2022,3,3,2.782244826415745,0,1,1,1
571927,2023,3,3,2.4318936957708868,0,1,1,1
571927,2024,2,2,2.3094901569529513,1,1,0,1
571945,2021,4,4,4.44320726521309,0,2,2,0
571945,2022,4,4,4.261774314081351,0,2,2,0
571945,2023,4,4,4.373621241286595,0,2,2,0
571945,2024,4,4,4.278436785945479,0,2,2,0
571945,2025,5,5,4.575367924054446,0,2,2,1
572020,2023,3,3,2.7813935894440553,0,2,1,0
572020,2024,2,2,2.530210715948425,1,1,1,0
572070,2021,3,3,2.6673295053732526,0,1,2,0
572971,2021,3,3,3.4445462499224977,0,2,0,1
572971,2022,3,3,3.358914019261776,0,2,0,1
572971,2023,4,4,3.6435472551607764,0,2,1,1
573186,2021,4,4,3.546677826879562,0,2,1,1
573186,2022,4,4,3.5824773413897284,0,2,1,1
573186,2023,2,2,3.163175575223478,1,1,1,0
573186,2024,4,5,3.843634801354859,0,2,2,1
573186,2025,4,4,3.950913846372665,0,2,1,1
579328,2021,4,4,3.512305324887918,0,2,1,1
579328,2022,3,3,2.7194900412274694,0,1,1,1
579328,2023,3,3,3.1444760988371727,0,1,2,0
579328,2024,4,4,3.097298536216712,0,1,2,1
579328,2025,4,4,3.4127596256885235,0,1,2,1
592314,2021,5,5,4.509556920722787,0,2,2,1
592332,2021,2,2,2.4457839559661694,1,1,0,1
592332,2022,3,3,2.5969034523234495,0,1,1,1
592332,2023,3,3,2.407283476887671,0,1,1,1
592332,2024,2,2,2.5513979109153904,1,1,0,1
592332,2025,2,2,2.2936305878575194,1,1,0,1
592346,2021,2,2,3.3479975626577745,1,1,1,0
592351,2021,2,2,2.6825041712939863,1,1,1,0
592351,2022,2,2,2.5787939628374974,1,1,1,0
592351,2023,3,3,2.82580959928255,0,1,1,1
592351,2024,2,2,2.518802863375095,1,1,1,0
592662,2021,2,2,2.220475448202969,1,1,1,0
592662,2022,3,3,2.968028398095713,0,2,1,0
592662,2024,3,3,2.464268112370626,0,1,2,0
592662,2025,4,4,2.8320873480439666,0,1,2,1
592716,2021,4,4,3.7703125589111344,0,2,1,1
592716,2022,4,4,3.8363858176489085,0,2,1,1
592717,2021,4,4,3.8092379630861637,0,2,1,1
592717,2022,4,4,3.367570298029972,0,2,1,1
592767,2021,3,3,2.4639645189109274,0,2,1,0
592767,2022,3,3,2.785479238710865,0,2,1,0
592767,2023,3,3,2.460472509140655,0,2,1,0
592789,2022,5,5,4.655050818364578,0,2,2,1
592789,2023,5,5,5.26470959861854,0,3,1,1
592791,2021,3,3,3.188450663727417,0,1,2,0
592791,2022,5,5,4.5952923625212385,0,3,2,0
592791,2023,4,4,4.382543452918336,0,2,2,0
592791,2024,5,5,4.780333859710222,0,3,2,0
592791,2025,5,5,4.432349056352885,0,2,2,1
592826,2021,4,4,3.1211581291759467,0,1,2,1
592826,2023,3,3,2.584673917538564,0,1,1,1
592836,2021,4,4,4.150341988179825,0,2,1,1
592836,2022,4,4,4.655060050274648,0,2,1,1
592836,2023,4,4,4.370285554458128,0,3,0,1
592836,2024,6,6,5.244223487828156,0,3,2,1
592836,2025,4,4,4.816177919624705,0,2,1,1
592866,2021,4,4,3.23423633211726,0,2,1,1
592866,2023,4,4,3.646092826083002,0,2,1,1
592866,2024,4,5,3.4042296999982957,0,2,2,1
592866,2025,3,3,2.9897332559988996,0,1,1,1
593334,2021,4,4,3.6996845262147215,0,2,1,1
593334,2022,4,4,3.533843620352112,0,2,1,1
593334,2023,4,4,3.3544664721076116,0,2,1,1
593372,2021,5,5,4.7535746881655,0,3,1,1
593423,2021,4,4,4.170802712690084,0,2,1,1
593423,2022,4,4,4.429011798887432,0,2,1,1
593423,2024,5,4,4.420514724734548,0,3,0,1
593423,2025,5,6,4.6035852722099975,0,3,2,1
593958,2021,4,4,3.8057543005023597,0,3,0,1
593958,2022,4,4,3.95741818037912,0,3,0,1
593958,2023,3,3,3.4291200877854737,0,2,0,1
593958,2024,3,3,3.5527764948307095,0,2,0,1
593958,2025,3,3,3.3908190184257103,0,2,0,1
594798,2021,2,2,2.2273599992872444,1,1,1,0
594798,2022,2,2,2.5743338911056766,1,1,1,0
594798,2023,2,2,2.4000268803010587,1,1,1,0
594798,2025,3,3,2.7148387657257036,0,1,1,1
594835,2021,4,4,2.968232244686365,0,2,1,1
594835,2022,4,4,3.9014950529042713,0,2,1,1
594835,2023,3,3,4.10291257365376,0,1,1,1
594835,2024,4,4,4.135254037233757,0,2,1,1
594902,2023,4,4,4.374185307986389,0,2,1,1
594902,2024,3,3,4.07096506297783,0,2,1,0
594902,2025,3,3,4.450140624443731,0,2,1,0
595939,2021,3,3,2.865625107460941,0,1,2,0
596001,2021,3,3,3.1509361431281238,0,2,1,0
596001,2022,3,3,2.5943702166299127,0,1,1,1
596071,2021,4,4,3.579968630645501,0,2,1,1
596133,2021,2,2,2.1300003201400086,1,1,0,1
596133,2023,5,5,3.857262119636846,0,2,2,1
596295,2021,4,4,3.488331531028709,0,1,2,1
596295,2022,4,4,3.5017683930384838,0,1,2,1
596295,2023,4,4,3.3265750586797966,0,1,2,1
596295,2024,4,4,3.5297522819848495,0,1,2,1
596295,2025,4,4,4.309921013650948,0,1,2,1
601713,2021,3,3,2.7185437304944493,0,1,2,0
601713,2022,3,3,2.750609791389333,0,2,1,0
601713,2024,3,3,2.8527414845666685,0,1,2,0
601713,2025,3,3,3.141341009355152,0,1,2,0
605135,2021,5,4,4.4981827341753915,0,3,0,1
605135,2022,5,4,4.812800499531692,0,3,1,0
605135,2023,4,3,4.421509425603083,0,2,1,0
605135,2024,4,3,4.091085769813372,0,2,1,0
605135,2025,3,3,4.044652968775281,0,2,1,0
605156,2024,4,4,3.821607368059005,0,2,1,1
605164,2021,5,5,4.36839673024523,0,2,2,1
605164,2022,4,4,3.717997337913908,0,1,2,1
605182,2022,4,4,4.219964370396263,0,3,1,0
605182,2023,3,3,3.111058568788616,0,1,1,1
605200,2021,2,2,2.8861893951443807,1,1,0,1
605200,2022,3,3,3.47707564030348,0,2,0,1
605200,2023,4,4,4.32758053627378,0,3,0,1
605280,2025,3,4,3.4566911169951684,0,1,2,1
605288,2021,4,4,2.877681279532204,0,2,1,1
605288,2022,4,4,3.3500164150804332,0,2,2,0
605288,2023,3,3,3.1806413445207093,0,2,1,0
605288,2025,5,5,3.506508078994614,0,2,2,1
605347,2021,4,4,3.980127189167075,0,2,1,1
605397,2021,4,4,4.691608958061178,0,2,2,0
605397,2022,4,4,4.99863310967549,0,2,2,0
605397,2023,5,5,5.110086034995383,0,2,2,1
605397,2024,4,4,5.10115592193191,0,2,2,0
605400,2021,4,4,3.65789213260762,0,2,1,1
605400,2022,4,4,4.09770848816059,0,2,1,1
605400,2023,4,4,4.093595978451311,0,2,1,1
605400,2024,3,3,4.080200419444602,0,2,1,0
605400,2025,4,4,4.207087122026481,0,2,1,1
605452,2021,3,3,2.9032126951684734,0,2,1,0
605483,2021,3,3,2.76880991012443,0,1,2,0
605483,2022,3,3,2.543487734947435,0,1,2,0
605483,2023,4,4,3.063556544063134,0,1,2,1
605483,2024,4,4,3.094863764097104,0,1,2,1
605483,2025,4,4,3.276518502499984,0,1,2,1
605488,2022,3,3,2.897458928519688,0,1,1,1
605488,2024,3,3,2.9777589562995,0,1,1,1
605488,2025,3,3,3.1517504822178237,0,1,1,1
605507,2021,4,4,4.031347760183184,0,2,1,1
605507,2022,4,4,4.305074822200409,0,3,1,0
605513,2021,3,3,3.7281159593187985,0,2,1,0
605513,2023,4,4,3.7158010745281724,0,2,1,1
605540,2021,4,4,4.1534448671728335,0,2,1,1
605540,2022,5,5,4.031240067750513,0,2,2,1
605540,2023,3,3,3.691196027363449,0,2,0,1
605540,2025,4,4,4.032539082860919,0,3,0,1
607067,2023,4,4,4.590964697257796,0,3,1,0
607067,2024,4,4,4.779421795477201,0,3,1,0
607067,2025,4,4,4.013743056224512,0,2,1,1
607074,2021,3,3,2.3029906636758493,0,1,1,1
607074,2022,2,2,2.1219708865594367,1,1,1,0
607074,2023,2,2,2.2071352267610735,1,1,1,0
607074,2024,3,3,2.9786795722834443,0,1,1,1
607074,2025,3,3,3.425866979393532,0,1,1,1
607192,2021,3,3,2.562689537406756,0,1,2,0
607192,2023,3,3,2.8044354951791757,0,1,2,0
607192,2024,3,3,3.097375284184182,0,1,2,0
607192,2025,4,4,3.7399955120053847,0,2,2,0
607200,2021,3,3,3.6345529832075076,0,2,1,0
607200,2022,3,3,3.2028492546969782,0,2,1,0
607200,2024,4,4,3.779666771028619,0,2,1,1
607200,2025,4,4,3.695634213719567,0,2,1,1
607231,2021,4,4,4.165972337943676,0,3,0,1
607259,2025,6,6,5.6014948485305895,0,3,2,1
607536,2021,5,5,4.825780817299589,0,3,1,1
607536,2022,5,5,4.845195988177721,0,3,1,1
607536,2023,5,5,4.678012406088901,0,3,1,1
607536,2024,5,5,4.71146960159813,0,3,1,1
607536,2025,4,4,4.388736746015027,0,2,2,0
607625,2023,4,3,4.100226289708114,0,2,1,0
607625,2024,4,4,5.438101221942978,0,2,2,0
607625,2025,5,4,5.64611137198106,0,3,1,0
607644,2021,3,3,2.9581180696965115,0,1,1,1
608328,2021,3,3,2.8777475294537456,0,1,2,0
608331,2021,4,4,3.630214805609798,0,2,2,0
608331,2022,5,5,4.543327733846847,0,2,2,1
608331,2023,5,4,4.670788952336558,0,2,1,1
608331,2024,5,4,4.75755499733577,0,2,1,1
608331,2025,6,6,5.333105787486399,0,3,2,1
608337,2021,3,3,2.9305746856958645,0,1,1,1
608337,2022,3,3,2.863081706625743,0,1,1,1
608337,2023,3,3,2.9815146094215863,0,1,1,1
608337,2025,3,3,2.845841865643451,0,1,1,1
608344,2021,4,4,3.624968672020573,0,2,1,1
608344,2022,4,4,4.150376439143031,0,2,1,1
608344,2023,5,5,4.7933123705805665,0,3,1,1
608344,2024,5,5,4.920000787200127,0,3,1,1
608372,2025,5,5,5.559261730042251,0,3,1,1
608379,2021,3,3,3.573278890216287,0,2,0,1
608379,2022,4,4,4.066717738287825,0,3,0,1
608379,2023,5,5,4.063785172060665,0,3,1,1
608379,2024,4,4,4.737878780685803,0,3,0,1
608379,2025,5,5,5.079803716384398,0,3,1,1
608566,2021,3,3,3.1506780259111755,0,1,2,0
608566,2022,4,4,4.127728428491233,0,2,2,0
608566,2025,4,4,3.605084611335828,0,2,2,0
608723,2022,3,3,3.1542358232870917,0,2,1,0
615698,2021,4,4,4.030860266198012,0,3,0,1
615698,2022,3,3,3.3295374871653425,0,2,0,1
615698,2023,6,6,5.221937347279415,0,3,1,2
615698,2024,5,5,4.567503128739642,0,3,1,1
615698,2025,5,5,5.485396924458167,0,3,1,1
621076,2021,3,3,2.8992061973431666,0,1,1,1
621076,2022,4,4,3.161562659384732,0,1,2,1
621076,2023,3,3,3.4201597898653833,0,2,1,0
621107,2021,5,5,3.708621060517278,0,2,2,1
621107,2022,4,4,3.9917291372276655,0,3,1,0
621107,2023,3,3,4.007694773966016,0,2,1,0
621107,2024,3,3,4.572511809255891,0,2,1,0
621107,2025,6,6,5.8384614486390545,0,3,2,1
621111,2021,4,4,3.7046092748597803,0,2,2,0
621111,2022,4,4,4.2994489990220695,0,2,2,0
621111,2024,4,4,4.943490337508818,0,3,1,0
621111,2025,5,5,5.331011880376893,0,3,2,0
621112,2021,4,4,3.707741021705115,0,2,1,1
621112,2022,5,5,4.6357247492072915,0,3,1,1
621112,2023,6,6,5.570223811592749,0,3,2,1
621112,2024,6,6,5.69339907311463,0,3,2,1
621121,2021,4,4,3.785785133978936,0,1,2,1
621121,2022,4,4,4.705926644015472,0,1,2,1
621121,2025,4,4,4.461377851935792,0,1,2,1
621219,2021,5,5,3.7190482211792357,0,2,2,1
621244,2021,4,4,3.7076839629826397,0,2,1,1
621244,2022,4,4,3.7907218292507254,0,2,1,1
621244,2023,4,4,3.8051701458392917,0,2,1,1
621244,2024,4,4,3.9329167533451357,0,2,1,1
621244,2025,4,4,4.104989203878394,0,2,1,1
621389,2023,3,3,2.643446631455957,0,2,0,1
621389,2024,4,4,2.8617418757294137,0,2,1,1
622072,2021,3,3,2.750638148050348,0,1,1,1
622072,2022,3,3,2.725582865895872,0,1,1,1
622072,2024,3,3,2.770067755857308,0,1,1,1
622491,2021,4,4,3.842872624144,0,2,1,1
622491,2022,4,4,3.866714260906478,0,2,1,1
622491,2023,4,4,3.3131671890426935,0,2,1,1
622491,2024,4,4,3.24697742996484,0,2,1,1
622491,2025,4,4,3.1570919494235636,0,2,1,1
622503,2025,4,4,3.8444538608216656,0,2,1,1
622608,2021,2,2,2.4598579568469665,1,1,1,0
622608,2022,2,2,2.703762867820667,1,1,1,0
622608,2025,3,3,2.5945353628576258,0,1,2,0
622663,2022,3,3,3.0093174163317116,0,1,1,1
622663,2023,4,4,3.5355178119387367,0,2,1,1
622663,2024,3,3,3.872991515760585,0,2,1,0
622663,2025,4,4,4.2365700728690054,0,3,1,0
622694,2021,3,3,2.5033920962904737,0,1,1,1
622694,2022,3,3,2.888153372496693,0,1,1,1
623167,2021,4,4,3.456810608260394,0,2,1,1
623167,2022,3,3,3.3999386785221537,0,2,0,1
623167,2023,3,3,3.4639791470046304,0,2,0,1
623167,2024,4,4,3.9438086148555382,0,2,1,1
624133,2022,3,3,3.941816788646947,0,2,0,1
624133,2023,5,5,4.738123892463541,0,3,1,1
624133,2024,5,5,4.540336348116669,0,3,1,1
624133,2025,5,5,5.053567818880131,0,3,1,1
624522,2022,3,3,3.3403703802677644,0,2,1,0
625643,2024,3,3,2.46727174681188,0,1,2,0
628317,2021,3,3,3.4831069313827934,0,1,1,1
628317,2023,3,3,3.639457072318639,0,1,1,1
628711,2021,3,3,2.6250542501900402,0,1,1,1
628711,2022,3,3,2.60703168586311,0,1,1,1
628711,2023,3,3,3.0711210205949375,0,1,1,1
630023,2024,4,4,3.45497135828744,0,2,1,1
640444,2021,5,5,4.167658668263851,0,2,2,1
640455,2021,3,3,2.292158525683636,0,1,1,1
640455,2022,4,4,3.2236642747077746,0,2,1,1
640455,2024,4,4,4.146040117084172,0,2,1,1
640455,2025,2,2,2.065765717378461,1,1,1,0
640470,2021,3,3,3.6288156997082432,0,2,1,0
641154,2021,4,4,3.8745132599065926,0,3,0,1
641154,2022,2,2,3.349006684617342,1,1,0,1
641154,2023,5,5,4.2388877372738305,0,2,2,1
641154,2024,3,3,3.7410028880542288,0,1,1,1
641154,2025,3,3,3.654196113397014,0,1,1,1
641302,2022,5,4,4.633266635406848,0,3,0,1
641447,2022,4,4,3.5658505623346333,0,2,1,1
641482,2021,3,3,3.4527286914848805,0,2,1,0
641482,2022,3,3,2.895982114414462,0,2,1,0
641482,2023,3,3,2.6069773140834127,0,2,1,0
641482,2024,3,3,3.1906932877215977,0,2,1,0
641482,2025,4,4,3.3227781491802313,0,2,1,1
641540,2021,3,3,2.8951772137972562,0,1,1,1
641540,2022,4,4,3.436417727490281,0,2,1,1
641540,2023,4,4,4.217629692113032,0,2,1,1
641540,2024,4,4,3.963437830782578,0,2,1,1
641585,2023,4,4,3.7073836252280055,0,2,1,1
641585,2024,4,4,4.28240226220462,0,2,1,1
641712,2022,4,4,3.8664078750995605,0,2,2,0
641712,2023,3,3,3.3691587210673495,0,2,1,0
641712,2024,5,5,4.379623842263763,0,2,2,1
641726,2022,5,5,4.499397080791173,0,3,1,1
641745,2021,3,3,3.359763672170884,0,2,1,0
641745,2022,3,3,3.2218578075311664,0,2,1,0
641745,2023,5,5,4.309399923139037,0,2,2,1
641771,2021,4,4,3.2747588140133477,0,2,2,0
641771,2022,3,3,3.0775593320290064,0,1,2,0
641778,2021,5,5,3.6483496877787682,0,2,2,1
641778,2022,4,4,3.464649887450858,0,2,2,0
641778,2023,3,3,2.994958391726961,0,2,1,0
641778,2025,4,4,3.3604460467846056,0,2,2,0
641793,2023,4,4,3.3331777850366984,0,2,1,1
641793,2024,4,4,3.5202590910691027,0,2,1,1
641793,2025,4,4,3.768103301806649,0,2,1,1
641816,2021,3,3,2.6677555997518603,0,1,1,1
641816,2022,4,4,2.8219142059769107,0,2,1,1
641816,2023,3,3,2.650621570758343,0,1,1,1
641816,2025,4,4,2.8736623101946046,0,2,1,1
641927,2021,4,3,2.507382702091577,0,1,1,1
641927,2022,4,4,2.9885944374021323,0,1,2,1
641927,2023,3,3,3.0264189736265146,0,1,1,1
641927,2024,3,4,3.0384977667041415,0,1,2,1
641927,2025,3,4,3.3795372273600015,0,1,2,1
642028,2021,3,3,2.523989208823374,0,1,1,1
642203,2021,3,3,2.0090164658989544,0,1,1,1
642216,2023,4,4,3.979814381457249,0,2,1,1
642232,2021,4,4,3.4311438060992008,0,2,1,1
642545,2021,3,3,3.256883423114752,0,2,1,0
642547,2021,3,3,2.7824770723889234,0,1,2,0
642547,2022,4,4,2.6825041712939868,0,1,2,1
642547,2023,4,4,2.8887207011502887,0,1,2,1
642547,2024,3,3,2.6971043887282606,0,1,1,1
642547,2025,4,3,2.7444329178261895,0,1,1,1
643230,2021,4,4,3.7320835956094047,0,2,1,1
643290,2021,3,3,2.544231464001669,0,1,2,0
643290,2022,3,3,2.842023293222911,0,1,2,0
643377,2021,4,4,3.243369461009733,0,1,2,1
645261,2021,4,4,4.163871979839871,0,3,0,1
645261,2022,4,4,3.9918283595521786,0,3,0,1
645261,2023,4,4,4.112882503848127,0,3,0,1
645261,2025,5,5,4.826880571099688,0,3,1,1
647336,2023,4,4,3.8382117004045475,0,2,1,1
647336,2025,3,3,2.8832569270247665,0,1,1,1
649144,2021,4,4,2.9382036997860985,0,1,2,1
650496,2021,4,4,3.601994063913783,0,2,1,1
650633,2024,4,4,3.9821599235425293,0,2,1,1
650633,2025,4,4,3.9468594839086544,0,2,1,1
650644,2021,6,5,5.372905080566577,0,3,1,1
650644,2022,3,3,3.912394594785309,0,2,1,0
650644,2023,4,4,3.9874129992717595,0,3,1,0
650644,2024,4,4,4.485310607759587,0,2,2,0
650644,2025,4,4,4.540624971621092,0,3,1,0
650668,2021,4,4,3.5502538431497856,0,2,1,1
650911,2023,3,3,2.749473475829379,0,1,1,1
650911,2024,3,3,2.6356989610074693,0,1,1,1
650911,2025,3,3,2.6382996686295614,0,1,1,1
656212,2021,3,3,3.0157361110273406,0,1,1,1
656232,2023,5,5,4.380623625579338,0,2,2,1
656288,2021,4,4,3.39865549188741,0,1,2,1
656288,2023,4,4,3.6605364882277143,0,1,2,1
656288,2024,4,4,3.577080291449645,0,1,2,1
656288,2025,3,3,3.542590916351632,0,1,1,1
656302,2021,3,3,2.9197250786865907,0,1,2,0
656302,2022,3,3,2.747777413732816,0,1,2,0
656302,2023,3,3,2.780682045692167,0,1,2,0
656302,2024,2,2,2.4004336108282915,1,1,1,0
656302,2025,2,2,2.6070400268031952,1,1,1,0
656353,2022,2,2,2.6765028494803893,1,1,1,0
656412,2022,3,3,2.452615469136287,0,1,1,1
656412,2023,3,3,2.507067763612384,0,1,1,1
656427,2021,3,3,2.7975627633205953,0,1,2,0
656427,2022,3,3,3.147306535067289,0,1,2,0
656427,2023,3,3,3.561862426625634,0,1,2,0
656427,2024,3,3,3.0464956160928085,0,1,2,0
656427,2025,3,3,2.9320870008854905,0,1,2,0
656457,2021,3,3,3.3372490388722764,0,3,0,0
656457,2022,5,5,4.255065655663067,0,3,1,1
656550,2025,4,4,3.5671557501563753,0,2,2,0
656557,2021,3,3,3.1213720316622697,0,2,1,0
656557,2023,5,5,3.7522044200968065,0,3,1,1
656557,2024,3,3,2.970320556994511,0,1,1,1
656557,2025,3,3,3.099282093157769,0,1,1,1
656605,2021,3,3,2.486609607264878,0,2,1,0
656605,2022,4,4,4.212903280166494,0,2,2,0
656605,2023,4,4,4.735790261320906,0,3,1,0
656605,2024,4,4,4.443535988197969,0,3,1,0
656605,2025,3,4,3.6760021865220724,0,2,2,0
656629,2022,3,3,2.182897301127975,0,1,2,0
656629,2023,2,2,2.162957195077109,1,1,1,0
656657,2022,4,4,3.032159079193931,0,2,1,1
656731,2021,3,3,2.431847474526397,0,1,1,1
656731,2022,3,3,2.4960936134948803,0,1,1,1
656731,2023,3,3,2.6382300642145196,0,1,1,1
656731,2024,3,3,3.6303175075692122,0,2,1,0
656731,2025,3,3,3.5132343538108053,0,2,1,0
656756,2021,5,5,4.8085245523263636,0,3,1,1
656756,2022,4,4,3.9747839704912034,0,2,1,1
656756,2023,4,4,3.37769371073431,0,2,1,1
656756,2024,4,4,3.8849805556528736,0,2,1,1
656818,2022,4,5,4.064038969308831,0,2,2,1
656849,2021,4,4,3.9677816133000046,0,2,1,1
656849,2022,4,4,3.6863369606889025,0,2,1,1
656849,2023,4,4,4.529108580849117,0,2,1,1
656849,2024,4,4,4.280675642636857,0,2,1,1
656849,2025,5,5,4.629543897335234,0,2,2,1
656876,2022,3,3,3.4275216276614717,0,2,1,0
656876,2023,4,4,3.8580790481874363,0,3,1,0
656876,2025,3,3,3.5727746254497292,0,3,0,0
