player_id,player_name,season,event_month,family,base_share,new_share,delta,is_new_pitch,n_prior_months
543101,"DeSclafani, Anthony",2021,5,slfam,0.2850574712643678,0.3861788617886179,0.10112139052425007,FALSE,1
543135,"Eovaldi, Nathan",2022,8,fc,0.07621247113163972,0.19078947368421054,0.11457700255257082,FALSE,4
543243,"Gray, Sonny",2021,9,slfam,0.17347580138277813,0.28716904276985744,0.11369324138707931,FALSE,4
543243,"Gray, Sonny",2022,7,si,0.345565749235474,0.2360097323600973,-0.1095560168753767,FALSE,2
543243,"Gray, Sonny",2023,5,ff,0.13953488372093023,0.25,0.11046511627906977,FALSE,1
543243,"Gray, Sonny",2024,9,si,0.16613708579210168,0.2785714285714286,0.1124343427793269,FALSE,5
543243,"Gray, Sonny",2025,8,si,0.20143487858719647,0.08240534521158129,-0.11902953337561518,FALSE,4
543294,"Hendricks, Kyle",2023,9,ch,0.3901292596944771,0.5,0.10987074030552291,FALSE,4
543294,"Hendricks, Kyle",2024,5,ff,0.1989247311827957,0.07251908396946564,-0.12640564721333003,FALSE,1
543475,"Lyles, Jordan",2021,5,cufam,0.14609571788413098,0.2611218568665377,0.11502613898240674,FALSE,1
543475,"Lyles, Jordan",2022,7,ff,0.295391061452514,0.453448275862069,0.158057214409555,FALSE,3
543475,"Lyles, Jordan",2023,5,ff,0.3932384341637011,0.2678185745140389,-0.12541985964966218,FALSE,1
543606,"Odorizzi, Jake",2021,7,fs,0.14862385321100918,0.31473214285714285,0.16610828964613367,FALSE,2
543606,"Odorizzi, Jake",2022,5,fc,0.10780669144981413,0.29515418502202645,0.1873474935722123,FALSE,1
544150,"Su<c3><a1>rez, Albert",2024,7,cufam,0.06974459724950884,0.2006269592476489,0.13088236199814007,FALSE,3
544931,"Strasburg, Stephen",2021,5,ff,0.24277456647398843,0.34591194968553457,0.10313738321154614,FALSE,1
545333,"Bauer, Trevor",2021,6,ff,0.4589641434262948,0.2631578947368421,-0.19580624868945273,TRUE,2
547001,"Poteet, Cody",2021,6,ch,0.2275449101796407,0.11162790697674418,-0.11591700320289652,FALSE,1
547179,"Lorenzen, Michael",2022,6,si,0.327445652173913,0.17678100263852242,-0.1506646495353906,FALSE,2
547179,"Lorenzen, Michael",2023,5,slfam,0.1862348178137652,0.3086680761099366,0.12243325829617138,FALSE,1
547179,"Lorenzen, Michael",2024,6,slfam,0.21059602649006623,0.06728971962616823,-0.143306306863898,FALSE,2
547179,"Lorenzen, Michael",2025,6,ff,0.2689655172413793,0.1623529411764706,-0.1066125760649087,FALSE,2
547943,"Ryu, Hyun Jin",2023,9,fc,0.11320754716981132,0.24836601307189543,0.1351584659020841,FALSE,1
548389,"Stripling, Ross",2021,9,ff,0.5373015873015873,0.43137254901960786,-0.10592903828197942,FALSE,3
548389,"Stripling, Ross",2024,5,fc,0.03770197486535009,0.13864306784660768,0.10094109298125759,FALSE,1
554430,"Wheeler, Zack",2021,6,ff,0.4556053811659193,0.35,-0.10560538116591933,FALSE,2
554430,"Wheeler, Zack",2022,9,fc,0.27857473391948173,0.16243654822335024,-0.11613818569613149,FALSE,5
570632,"Ure<c3><b1>a, Jos<c3><a9>",2021,5,ff,0.19599109131403117,0.07416267942583732,-0.12182841188819385,FALSE,1
570632,"Ure<c3><b1>a, Jos<c3><a9>",2023,9,ff,0.19834710743801653,0.09803921568627451,-0.10030789175174203,FALSE,1
571578,"Corbin, Patrick",2022,5,ff,0.24937655860349128,0.12429378531073447,-0.1250827732927568,FALSE,1
571578,"Corbin, Patrick",2024,7,si,0.4080421885299934,0.2725225225225225,-0.1355196660074709,FALSE,3
571578,"Corbin, Patrick",2025,5,si,0.2314540059347181,0.3806818181818182,0.14922781224710008,FALSE,1
571760,"Heaney, Andrew",2021,8,ff,0.5957572186210961,0.4769874476987448,-0.1187697709223513,FALSE,4
571760,"Heaney, Andrew",2022,8,slfam,0.4807692307692308,0.30833333333333335,-0.17243589743589743,FALSE,1
571927,"Matz, Steven",2021,7,si,0.47073170731707314,0.5907590759075908,0.12002736859051766,FALSE,3
571945,"Mikolas, Miles",2022,8,ff,0.22742801366520254,0.3409893992932862,0.11356138562808366,FALSE,4
571945,"Mikolas, Miles",2024,5,slfam,0.35234215885947046,0.24242424242424243,-0.10991791643522802,FALSE,1
572020,"Paxton, James",2023,8,fc,0.1988105352591334,0.08385744234800839,-0.114953092911125,FALSE,3
572070,"Richards, Garrett",2021,8,ch,0.03499713138267355,0.14603174603174604,0.1110346146490725,FALSE,4
572971,"Keuchel, Dallas",2021,6,fc,0.20358649789029537,0.33557046979865773,0.13198397190836236,FALSE,2
572971,"Keuchel, Dallas",2022,5,si,0.39814814814814814,0.5050505050505051,0.10690235690235694,FALSE,1
573186,"Stroman, Marcus",2021,5,slfam,0.2019704433497537,0.34279475982532753,0.14082431647557384,FALSE,1
573186,"Stroman, Marcus",2022,5,slfam,0.21021021021021022,0.3813559322033898,0.1711457219931796,FALSE,1
579328,"Kikuchi, Yusei",2021,7,fc,0.4084942084942085,0.2135306553911205,-0.19496355310308797,FALSE,3
579328,"Kikuchi, Yusei",2022,5,fc,0.1949685534591195,0.002325581395348837,-0.19264297206377068,FALSE,1
579328,"Kikuchi, Yusei",2023,5,slfam,0.36054421768707484,0.19029850746268656,-0.17024571022438828,TRUE,1
579328,"Kikuchi, Yusei",2024,7,cufam,0.25336927223719674,0.11889596602972399,-0.13447330620747275,FALSE,3
579328,"Kikuchi, Yusei",2025,6,cufam,0.09777777777777778,0.2147117296222664,0.11693395184448861,FALSE,2
592314,"Foltynewicz, Mike",2021,6,ff,0.3767258382642998,0.25907990314769974,-0.11764593511660004,FALSE,2
592332,"Gausman, Kevin",2024,5,fs,0.40122199592668023,0.24742268041237114,-0.1537993155143091,FALSE,1
592346,"Gonz<c3><a1>lez, Chi Chi",2021,9,ff,0.47829131652661067,0.3157894736842105,-0.16250184284240016,FALSE,4
592351,"Gray, Jon",2023,8,slfam,0.3842821782178218,0.48598130841121495,0.10169913019339316,FALSE,4
592662,"Ray, Robbie",2021,5,slfam,0.1726027397260274,0.2808080808080808,0.10820534108205337,FALSE,1
592662,"Ray, Robbie",2022,6,si,0.0010695187165775401,0.3083623693379791,0.30729285062140155,TRUE,2
592662,"Ray, Robbie",2025,7,ff,0.5302180685358255,0.4,-0.13021806853582552,FALSE,3
592716,"Sampson, Adrian",2021,9,slfam,0.2185430463576159,0.0967741935483871,-0.1217688528092288,FALSE,1
592716,"Sampson, Adrian",2022,8,ch,0.19270833333333334,0.0870712401055409,-0.10563709322779244,FALSE,1
592717,"Sanchez, Aaron",2022,8,si,0.4508816120906801,0.20675105485232068,-0.24413055723835944,FALSE,1
592767,"Smyly, Drew",2021,7,si,0.5322997416020672,0.3971631205673759,-0.13513662103469126,FALSE,3
592767,"Smyly, Drew",2022,7,si,0.2611731843575419,0.3948220064724919,0.13364882211495,FALSE,2
592767,"Smyly, Drew",2023,5,si,0.47737556561085975,0.3757455268389662,-0.10163003877189353,FALSE,1
592789,"Syndergaard, Noah",2022,7,cufam,0.08829568788501027,0.35447761194029853,0.2661819240552883,FALSE,3
592789,"Syndergaard, Noah",2023,5,cufam,0.0511727078891258,0.20630372492836677,0.15513101703924098,FALSE,1
592791,"Taillon, Jameson",2021,5,slfam,0.21875,0.11284046692607004,-0.10590953307392996,FALSE,1
592791,"Taillon, Jameson",2022,5,cufam,0.21428571428571427,0.09411764705882353,-0.12016806722689075,FALSE,1
592791,"Taillon, Jameson",2023,6,ff,0.2753623188405797,0.41123595505617977,0.13587363621560006,FALSE,2
592791,"Taillon, Jameson",2024,9,si,0.09251101321585903,0.19318181818181818,0.10067080496595915,FALSE,5
592826,"Velasquez, Vince",2021,5,ff,0.5691699604743083,0.4519650655021834,-0.11720489497212494,FALSE,1
592836,"Walker, Taijuan",2021,6,si,0.21201413427561838,0.332579185520362,0.12056505124474359,FALSE,2
592836,"Walker, Taijuan",2022,6,slfam,0.10810810810810811,0.20926243567753003,0.10115432756942191,FALSE,1
592836,"Walker, Taijuan",2023,5,slfam,0.13024282560706402,0.01991150442477876,-0.11033132118228525,FALSE,1
592836,"Walker, Taijuan",2024,8,fs,0.17894736842105263,0.34104046242774566,0.16209309400669303,FALSE,2
592866,"Williams, Trevor",2021,8,cufam,0.11753371868978806,0.012578616352201259,-0.1049551023375868,FALSE,3
592866,"Williams, Trevor",2023,5,ff,0.4375,0.5576131687242798,0.1201131687242798,FALSE,1
592866,"Williams, Trevor",2025,5,ff,0.32604735883424407,0.4486873508353222,0.12263999200107811,FALSE,1
593423,"Montas, Frankie",2021,5,si,0.416135881104034,0.2839506172839506,-0.1321852638200834,FALSE,1
593423,"Montas, Frankie",2024,9,ff,0.3497942386831276,0.23318385650224216,-0.11661038218088543,FALSE,5
593958,"Rodriguez, Eduardo",2021,6,ff,0.3055242390078918,0.48695652173913045,0.18143228273123868,FALSE,2
593958,"Rodriguez, Eduardo",2022,9,ff,0.40991535671100365,0.2850467289719626,-0.12486862773904106,FALSE,3
593958,"Rodriguez, Eduardo",2025,8,ff,0.43617021276595747,0.549618320610687,0.11344810784472958,FALSE,4
593974,"Peralta, Wandy",2025,6,slfam,0.13100436681222707,0.24537037037037038,0.1143660035581433,FALSE,1
594798,"deGrom, Jacob",2021,6,slfam,0.24183976261127596,0.4358288770053476,0.19398911439407165,FALSE,2
594798,"deGrom, Jacob",2022,9,slfam,0.44238683127572015,0.3392070484581498,-0.10317978281757034,FALSE,1
594835,"Gonzales, Marco",2021,8,ff,0.4578627280625543,0.5687285223367697,0.11086579427421545,FALSE,3
594835,"Gonzales, Marco",2024,7,si,0.19262295081967212,0,-0.19262295081967212,FALSE,1
596001,"Junis, Jakob",2021,5,ff,0.42857142857142855,0.2737430167597765,-0.15482841181165202,FALSE,1
596001,"Junis, Jakob",2022,7,si,0.3304794520547945,0.17058823529411765,-0.15989121676067686,FALSE,2
596133,"Weaver, Luke",2023,5,slfam,0.08854166666666667,0.1988527724665392,0.11031110579987254,FALSE,1
596295,"Gomber, Austin",2021,6,ch,0.14362850971922247,0.3,0.15637149028077751,FALSE,2
596295,"Gomber, Austin",2022,5,slfam,0.3253731343283582,0.20476190476190476,-0.12061122956645343,FALSE,1
596295,"Gomber, Austin",2023,6,slfam,0.12428078250863062,0.2738336713995943,0.1495528888909637,FALSE,2
596295,"Gomber, Austin",2025,7,fs,0.1794871794871795,0.007075471698113208,-0.17241170778906628,FALSE,1
601713,"Pivetta, Nick",2021,9,slfam,0.21769837972579975,0.11538461538461539,-0.10231376434118436,FALSE,5
601713,"Pivetta, Nick",2022,6,fc,0.17787913340935005,0.06209150326797386,-0.11578763014137619,TRUE,2
601713,"Pivetta, Nick",2024,5,ff,0.3160919540229885,0.5710526315789474,0.25496067755595886,FALSE,1
605135,"Bassitt, Chris",2021,8,si,0.38007736943907156,0.2474747474747475,-0.13260262196432407,FALSE,4
605135,"Bassitt, Chris",2022,8,si,0.29779213785675823,0.4124748490945674,0.11468271123780915,FALSE,4
605164,"Bundy, Dylan",2021,8,si,0.14362176628010706,0.24705882352941178,0.10343705724930471,FALSE,3
605164,"Bundy, Dylan",2022,7,si,0.1407185628742515,0,-0.1407185628742515,FALSE,3
605182,"Clevinger, Mike",2022,6,ff,0.210727969348659,0.34962406015037595,0.13889609080171694,FALSE,1
605182,"Clevinger, Mike",2023,5,fc,0.034990791896869246,0.1795774647887324,0.14458667289186317,FALSE,1
605200,"Davies, Zach",2022,6,ff,0.03891509433962264,0.15565031982942432,0.11673522548980167,FALSE,2
605200,"Davies, Zach",2023,6,si,0.17751479289940827,0.3553398058252427,0.17782501292583444,FALSE,1
605288,"Houser, Adrian",2023,6,si,0.3793911007025761,0.5837837837837838,0.20439268308120773,FALSE,1
605288,"Houser, Adrian",2025,6,ff,0.30687830687830686,0.12472647702407003,-0.18215182985423684,FALSE,1
605397,"Musgrove, Joe",2021,8,cufam,0.20833333333333334,0.328,0.11966666666666667,FALSE,4
605397,"Musgrove, Joe",2023,7,ff,0.2840909090909091,0.16396761133603238,-0.12012329775487673,FALSE,3
605397,"Musgrove, Joe",2024,5,slfam,0.25666666666666665,0.14583333333333334,-0.11083333333333331,FALSE,1
605400,"Nola, Aaron",2021,9,si,0.1223905034793287,0.22916666666666666,0.10677616318733796,FALSE,5
605400,"Nola, Aaron",2022,5,si,0.16945107398568018,0.2757281553398058,0.10627708135412564,FALSE,1
605400,"Nola, Aaron",2023,8,ff,0.27848101265822783,0.3882113821138211,0.10973036945559328,FALSE,4
605400,"Nola, Aaron",2025,8,ff,0.253765932792584,0.4,0.146234067207416,FALSE,2
605452,"Ross, Joe",2021,7,si,0.4385277995301488,0.5408560311284046,0.10232823159825583,FALSE,3
