"projection_system","projection_type","season","playerid","name","team","ab","pa","h","x2b","x3b","bb","hbp","r","hr","rbi","sb","cs","avg","ab_per_pa","bb_per_pa","x2b_per_pa","x3b_per_pa","hbp_per_pa","cs_per_pa","r_per_pa","hr_per_pa","rbi_per_pa","sb_per_pa","h_per_pa","obp"
"steamer","steamer",2026,19921,"Blake Perkins","MIL",181.027,206.232,40.5899,7.6995,1.1263,21.5719,1.4436,21.2724,4,19.2006,6.7856,1.9587,0.22422,0.877783273206874,0.104600159044183,0.0373341673455138,0.00546132510958532,0.00699988362620738,0.00949755615035494,0.103147911090422,0.0193956321036503,0.0931019434423368,0.0329027503006323,0.196816691880988,0.301416850925172
"steamer","steamer",2026,19928,"Ryan McKenna",,8.5624,9.45545,1.8856,0.3682,0.0325,0.6902,0.104,0.9912,0.2636,0.9927,0.2132,0.0644,0.220219,0.905551824609088,0.0729949394264683,0.0389405052112803,0.00343717115525967,0.0109989476968309,0.00681088684303761,0.104828432279796,0.0278781020469676,0.104987070948501,0.0225478427785034,0.199419382472542,0.272414321899011
"steamer","steamer",2026,19931,"Luke Williams","ATL",12.7062,13.9388,2.6536,0.5436,0.0384,0.9562,0.1254,1.3611,0.2294,1.2298,0.5539,0.1481,0.208843,0.911570579963842,0.0685998794731254,0.038999053003128,0.00275489999139094,0.00899647028438603,0.0106250179355468,0.0976482911010991,0.0164576577610698,0.0882285419117858,0.0397379975320688,0.190375068155078,0.258974947628203
"steamer","steamer",2026,19938,"Aaron Whitefield",,0.9062,1,0.1775,0.035,0.0033,0.073,0.01,0.0904,0.0174,0.0838,0.0188,0.0056,0.195873,0.9062,0.073,0.035,0.0033,0.01,0.0056,0.0904,0.0174,0.0838,0.0188,0.1775,0.2505
"steamer","steamer",2026,19948,"Cristian Pache","NYM",26.7454,29.9485,5.2993,1.0418,0.1108,2.5995,0.2695,2.7839,0.4968,2.5217,0.4241,0.1467,0.198139,0.893046396313672,0.0867990049585121,0.0347863832913168,0.00369968445832012,0.00899878124113061,0.004898408935339,0.0929562415479907,0.0165884768853198,0.0842012120807386,0.0141609763427217,0.176947092508807,0.263746097467319
"steamer","steamer",2026,19950,"Andrés Giménez","TOR",476.896,524.773,120.723,23.2238,1.7116,30.3319,11.545,58.6707,11.9098,56.0176,16.8608,4.0324,0.253143,0.908766266557159,0.0578000392550684,0.0442549445188682,0.0032616007302205,0.0219999885664849,0.00768408435647413,0.111802055364891,0.0226951462822973,0.106746345562748,0.0321297017948713,0.230048039819122,0.28784807907419
"steamer","steamer",2026,19952,"Khalil Lee",,0.8872,1,0.2116,0.0482,0.0045,0.091,0.011,0.1162,0.0312,0.1137,0.016,0.0053,0.238503,0.8872,0.091,0.0482,0.0045,0.011,0.0053,0.1162,0.0312,0.1137,0.016,0.2116,0.3026
"steamer","steamer",2026,19953,"Josh Lowe","LAA",353.644,391.003,86.3684,18.2522,1.7441,31.163,2.346,43.6652,12.0971,44.1844,16.1164,3.3478,0.244224,0.90445341851597,0.0797001557532807,0.0466804602522231,0.00446057958634589,0.00599995396454759,0.00856208264386718,0.111674846484554,0.0309386372994581,0.113002713534167,0.0412180980708588,0.220889353790124,0.300589509543405
"steamer","steamer",2026,19955,"Gavin Lux","TBR",333.099,377.816,83.257,18.3375,1.4997,38.9528,2.2669,37.4385,5.5415,34.8877,2.1214,0.6481,0.249946,0.881643445486692,0.103099921654986,0.0485355305227942,0.00396939250852267,0.00600001058716412,0.00171538526690241,0.0990918859974167,0.0146671924958181,0.0923404514366782,0.00561490249221844,0.220363880830881,0.323463802485866
"steamer","steamer",2026,19956,"Mickey Moniak","COL",367.893,394.44,94.8928,17.3118,4.2067,19.5642,3.55,48.1217,16.6612,54.9579,7.3408,2.6739,0.257936,0.932696988135078,0.049599939154244,0.0438895649528445,0.0106649934083764,0.00900010140959335,0.00677897779129906,0.122000050704797,0.042240137917047,0.139331457255856,0.0186106885711388,0.240576006490214,0.290175945644458
"steamer","steamer",2026,19958,"Carter Kieboom","CLE",1.6691,1.83789,0.3936,0.0685,0.0047,0.1351,0.0147,0.1784,0.0362,0.174,0.0201,0.0061,0.235816,0.908160988960166,0.0735082077817497,0.037271000984825,0.00255728035954274,0.00799830240112303,0.00331902344536398,0.0970678332217924,0.0196964997905207,0.094673783523497,0.0109364543035764,0.2141586275566,0.28766683533835
"steamer","steamer",2026,19960,"Taylor Trammell","HOU",26.922,30.9813,5.5918,1.2243,0.0785,3.4451,0.2788,3.5315,1.0468,3.3515,0.6825,0.2239,0.207704,0.868975801531892,0.111199336373877,0.039517386294313,0.00253378650992696,0.00899897680213548,0.00722694012194453,0.113988115411555,0.0337881238037138,0.10817815908306,0.0220294177455433,0.180489521098211,0.291688857472088
"steamer","steamer",2026,19964,"Eguy Rosario",,14.7477,16.3325,3.1662,0.7093,0.0583,1.2739,0.1307,1.7253,0.4727,1.725,0.3633,0.1205,0.214691,0.902966477881525,0.0779978570335221,0.0434287463646104,0.00356956987601408,0.00800244910454615,0.00737792744527782,0.105636001836828,0.0289422929741313,0.105617633552732,0.0222439920404102,0.193858870350528,0.27185672738405
"steamer","steamer",2026,19966,"Bobby Dalbec",,13.9339,15.5282,2.7568,0.5271,0.0336,1.2578,0.1708,1.5603,0.5017,1.616,0.1421,0.0375,0.197848,0.897328730954006,0.0810010175036385,0.0339446941693178,0.00216380520601229,0.0109993431305625,0.00241496116742443,0.100481704254196,0.0323089604719156,0.104068726574877,0.00915109285042697,0.177535065236151,0.25853608273979
"steamer","steamer",2026,19968,"Jared Oliva","SFG",0.909,1,0.2036,0.0375,0.0078,0.0662,0.014,0.1048,0.0177,0.0923,0.0673,0.0168,0.223982,0.909,0.0662,0.0375,0.0078,0.014,0.0168,0.1048,0.0177,0.0923,0.0673,0.2036,0.2698
"steamer","steamer",2026,19977,"Tres Barrera","WSN",0.9053,1,0.1775,0.0301,0.0022,0.0729,0.011,0.0878,0.02,0.0847,0.0062,0.0019,0.196068,0.9053,0.0729,0.0301,0.0022,0.011,0.0019,0.0878,0.02,0.0847,0.0062,0.1775,0.2504
"steamer","steamer",2026,19983,"Conner Capel","COL",4.4421,4.98528,1.0026,0.1814,0.0279,0.4552,0.0349,0.5215,0.112,0.4827,0.1316,0.0436,0.225704,0.891043231272867,0.0913088131459015,0.0363871236921497,0.00559647602541883,0.00700060979523718,0.00874574748058284,0.104607965851467,0.0224661403170935,0.0968250529559022,0.0263977148725849,0.201112073945696,0.292420887091598
"steamer","steamer",2026,19997,"Santiago Espinal","LAD",112.823,123.333,29.0784,5.5189,0.1721,8.1893,0.9867,13.1356,1.75,12.0898,1.4792,0.4697,0.257735,0.914783553469063,0.0663999091889438,0.044747958778267,0.00139540917678156,0.00800029189268079,0.00380838867132073,0.106505152716629,0.0141892275384528,0.0980256703396496,0.0119935459285025,0.235771448030941,0.302171357219884
"steamer","steamer",2026,20002,"Bryce Johnson","SDP",111.813,125.145,25.7734,4.8794,0.4257,10.2744,1.752,12.3227,1.7432,10.8328,3.6132,0.9489,0.230505,0.893467577609973,0.0820999640417116,0.0389899716329058,0.00340165408126573,0.0139997602780774,0.00758240441088338,0.0984673778417036,0.013929441847457,0.0865619880938112,0.028872108354309,0.205948299972032,0.288048264013744
"steamer","steamer",2026,20003,"Keston Hiura","LAD",6.9554,7.72764,1.587,0.2818,0.0203,0.544,0.1468,0.9011,0.3097,0.9704,0.0327,0.0107,0.228168,0.900067808541806,0.070396654088441,0.0364665020627255,0.00262693396690322,0.0189967441547484,0.00138464007122485,0.116607398895394,0.0400769186970407,0.125575207954822,0.00423156358215445,0.205366709629331,0.275763363717772
"steamer","steamer",2026,20017,"Miles Mastrobuoni","SEA",34.0276,38.5161,8.1948,1.6934,0.0603,3.867,0.1926,3.9162,0.4429,3.3356,1.2143,0.3267,0.240828,0.883464317519167,0.100399573165507,0.0439660297901397,0.00156557906953196,0.00500050628178865,0.00848216719761346,0.101676961063036,0.011499087394622,0.0866027453454529,0.0315270756904256,0.212762974444453,0.313162547609961
"steamer","steamer",2026,20022,"Kramer Robertson",,0.8502,1,0.172,0.0329,0.0028,0.122,0.017,0.0975,0.0119,0.0763,0.0183,0.0051,0.202305,0.8502,0.122,0.0329,0.0028,0.017,0.0051,0.0975,0.0119,0.0763,0.0183,0.172,0.294
"steamer","steamer",2026,20036,"Isaac Paredes","HOU",403.758,472.152,99.9752,18.5679,1.0599,54.3919,9.9152,62.2642,20.6238,63.4382,1.4192,0.5064,0.247611,0.855144106135312,0.115199977973195,0.0393261068469476,0.00224482793676613,0.0210000169436961,0.00107253596299497,0.1318732103221,0.0436804249478981,0.134359697724462,0.00300581168776157,0.211743675765431,0.326943653738627
"steamer","steamer",2026,20040,"Jorge Ona",,0.9172,1,0.1945,0.0383,0.0035,0.06,0.012,0.1002,0.028,0.1025,0.0136,0.0041,0.212058,0.9172,0.06,0.0383,0.0035,0.012,0.0041,0.1002,0.028,0.1025,0.0136,0.1945,0.2545
"steamer","steamer",2026,20043,"Luis Robert Jr.","NYM",432.343,477.447,100.415,18.9317,0.6997,35.0446,4.7745,56.9891,17.6904,57.5336,25.2988,7.4293,0.232259,0.905530875678348,0.0733999794741615,0.0396519404248011,0.00146550297729381,0.0100000628341994,0.015560470586264,0.119362149097177,0.0370520707010412,0.120502589816252,0.0529876614577115,0.210316537751834,0.283716517225996
"steamer","steamer",2026,20047,"Brian Miller",,0.9022,1,0.2058,0.0383,0.0041,0.077,0.01,0.0962,0.013,0.0854,0.0204,0.0059,0.228109,0.9022,0.077,0.0383,0.0041,0.01,0.0059,0.0962,0.013,0.0854,0.0204,0.2058,0.2828
"steamer","steamer",2026,20054,"Bligh Madris","STL",12.7563,14.2171,2.5532,0.5203,0.0447,1.2355,0.0853,1.328,0.3065,1.3064,0.2124,0.0758,0.200152,0.897250494123274,0.0869023921896871,0.0365967743069965,0.00314410111766816,0.00599981712163521,0.00533160771183997,0.0934086417061145,0.021558545694973,0.0918893445217379,0.0149397556463695,0.179586554219918,0.266488946409605
"steamer","steamer",2026,20056,"Alan Trejo",,13.9636,15.1176,3.0507,0.6981,0.0367,0.8617,0.1209,1.454,0.3131,1.4608,0.1264,0.0423,0.218475,0.923665132031539,0.0569997883261893,0.0461779647563105,0.00242763401598137,0.00799730115891411,0.00279806318463248,0.0961792877176271,0.0207109594115468,0.0966290945652749,0.00836111552098217,0.201797904429275,0.258797692755464
"steamer","steamer",2026,20078,"Evan White",,0.9032,1,0.1877,0.0345,0.0034,0.075,0.011,0.1063,0.0342,0.1094,0.015,0.0044,0.207817,0.9032,0.075,0.0345,0.0034,0.011,0.0044,0.1063,0.0342,0.1094,0.015,0.1877,0.2627
"steamer","steamer",2026,20084,"J.C. Escarra","NYY",126.429,142.644,29.7921,6.2559,0.4335,13.0947,1.5691,15.414,3.3556,14.6071,1.2346,0.373,0.235642,0.88632539749306,0.0917998653991756,0.0438567342474973,0.00303903423908471,0.0110001121673537,0.00261490143293794,0.108059224362749,0.0235242982529935,0.102402484506884,0.00865511342923642,0.208856313619921,0.300656179019096
"steamer","steamer",2026,20122,"Mark Contreras",,2.4034,2.67275,0.4964,0.1023,0.0102,0.2058,0.0347,0.2657,0.0584,0.2482,0.068,0.0194,0.206541,0.899223646057431,0.0769993452436629,0.0382751847348237,0.00381629407913198,0.0129828827986157,0.00725844167991769,0.0994107192966046,0.0218501543354223,0.0928631559255449,0.0254419605275465,0.18572631185109,0.262725657094753
"steamer","steamer",2026,20123,"Juan Soto","NYM",493.934,621.171,134.855,22.6503,1.4191,117.153,3.727,104.942,34.2492,88.6847,19.6566,6.3442,0.273022,0.795165904396696,0.188600240513482,0.0364638722670569,0.00228455610451872,0.00599995814357077,0.01021329070417,0.168942207540275,0.0551365083044765,0.142770187275324,0.0316444264139826,0.217098029367115,0.405698269880596
"steamer","steamer",2026,20126,"Dylan Carlson","CHC",80.3571,91.7296,18.5621,3.7579,0.3298,9.173,1.1925,10.0101,2.1428,9.233,1.3812,0.4314,0.230995,0.87602148052537,0.100000436064258,0.0409671469187699,0.00359534981074811,0.0130001657044182,0.00470295302715808,0.109126170832534,0.0233599623240481,0.100654532451902,0.0150572988435576,0.20235670928468,0.302357145348939
"steamer","steamer",2026,20157,"Matthew Batten",,20.6464,22.8103,4.1768,0.7893,0.0677,1.7336,0.1825,2.0649,0.3338,1.8643,0.4725,0.1256,0.202302,0.905134960960619,0.0760007540453216,0.0346027890908931,0.00296795745781511,0.00800077158125934,0.00550628444167766,0.0905248944555749,0.0146337400209554,0.0817306216928317,0.0207143264227125,0.183110261592351,0.259111015637672
"steamer","steamer",2026,20178,"Miguel Vargas","CHW",427.33,491.677,101.661,23.2829,1.4819,54.6745,5.4084,56.8542,15.074,56.2926,6.1495,1.9419,0.237898,0.869127496303467,0.111200035795858,0.0473540556096787,0.00301397055383921,0.0109999044087887,0.00394954411127631,0.115633230759218,0.0306583387061018,0.114491017476921,0.0125071947640422,0.206763790049158,0.317963825845016
"steamer","steamer",2026,20202,"Brandon Marsh","PHI",364.656,412.133,91.9152,19.0583,1.8957,40.8424,2.4728,47.3421,10.9986,46.5683,8.5799,2.4482,0.25206,0.884801750891096,0.0991000478001034,0.0462430817236183,0.0045997287283474,0.00600000485280237,0.00594031538362616,0.114870927588909,0.0266870160846135,0.112993378351163,0.020818279535975,0.223023150293716,0.322123198093819
"steamer","steamer",2026,20220,"Jo Adell","LAA",416.721,459.514,98.9591,17.5853,1.3173,32.0281,6.4332,56.4774,25.7069,65.4957,7.1905,2.5133,0.237471,0.906873348798948,0.0696999438537237,0.0382693454388767,0.00286672440883194,0.014000008704849,0.00546947427064246,0.122906810238643,0.055943670921887,0.142532545254334,0.0156480542486192,0.215356006563456,0.28505595041718
"steamer","steamer",2026,20233,"Gilberto Celestino","TEX",0.8871,1,0.201,0.037,0.0027,0.0941,0.008,0.1002,0.0165,0.0888,0.0152,0.0043,0.226581,0.8871,0.0941,0.037,0.0027,0.008,0.0043,0.1002,0.0165,0.0888,0.0152,0.201,0.2951
"steamer","steamer",2026,20242,"Kevin Smith",,1.7889,1.92451,0.3767,0.0792,0.0052,0.0982,0.0173,0.1847,0.048,0.1905,0.0341,0.0093,0.210576,0.929535310286774,0.0510259754430998,0.0411533325365937,0.00270198647967535,0.00898930117276605,0.00483239889634245,0.0959724813069301,0.0249414136585417,0.0989862354573372,0.0177187959532556,0.195738135941097,0.246764111384196
"steamer","steamer",2026,20287,"Ben Rortvedt","NYM",41.8928,47.5805,8.5764,1.7182,0.0643,4.5154,0.6185,4.6236,0.8843,4.1719,0.2769,0.079,0.204723,0.880461533611459,0.09490022172949,0.0361114322043694,0.00135139395340528,0.0129990227088828,0.00166034404850727,0.0971742625655468,0.0185853448366453,0.0876808776704742,0.00581961097508433,0.180250312628072,0.275150534357562
"steamer","steamer",2026,20308,"Jake Meyers","HOU",358.691,400.077,90.8316,16.9176,1.7966,32.0462,4.8009,45.4975,9.0627,41.9756,11.4942,3.1109,0.253231,0.896554913179213,0.0801000807344586,0.0422858599719554,0.00449063555265611,0.0119999400115478,0.00777575316751525,0.113721858542231,0.0226523894150376,0.104918803130397,0.0287299694808749,0.227035295705577,0.307135376440035
"steamer","steamer",2026,20311,"Corey Julks","DET",14.7236,16.3257,3.4182,0.7401,0.0318,1.3338,0.098,1.7319,0.366,1.5831,0.3314,0.0935,0.232158,0.901866382452207,0.0816994064573035,0.0453334313383193,0.0019478490968228,0.00600280539272435,0.00572716636958905,0.10608427203734,0.0224186405483379,0.0969698083389992,0.0202992827260087,0.209375401973575,0.291074808430879
"steamer","steamer",2026,20321,"Stuart Fairchild","CLE",46.944,52.4077,10.5724,2.2143,0.2095,4.1192,0.7861,5.5171,1.2778,5.2195,1.6067,0.4772,0.225213,0.895746235763065,0.0785991371496937,0.0422514248860377,0.00399750418354555,0.0149997042419339,0.00910553220232905,0.105272698477514,0.0243819133447948,0.0995941436086682,0.030657708695478,0.201733714702229,0.280332851851923
"steamer","steamer",2026,20352,"Ernie Clement","TOR",435.427,465.777,119.201,24.2876,2.1335,21.3791,3.7262,51.5291,9.39,51.1677,7.4295,2.2696,0.273757,0.934840062948578,0.0458998619511054,0.052144266462277,0.00458051814494919,0.0079999656487976,0.00487271806035936,0.110630408972534,0.0201598619081664,0.109854501188337,0.015950766139161,0.255918604825915,0.30181846677702
"steamer","steamer",2026,20391,"Luis García Jr.","WSN",427.283,458.648,116.903,23.6755,1.2518,25.3174,2.2932,52.3585,14.7995,59.2243,12.4761,4.6379,0.273597,0.931614222671853,0.0552000662817673,0.0516201967521934,0.00272932619350788,0.00499991278714831,0.0101121121208421,0.114158352374806,0.032267664963109,0.129128002302419,0.0272019064729379,0.254886100015698,0.310086166297466
"steamer","steamer",2026,20404,"Jared Young","NYM",22.1315,25.1546,5.1432,1.0065,0.0993,2.3872,0.3773,2.895,0.8431,2.9003,0.3117,0.0968,0.232393,0.879819198079079,0.0949011314034014,0.0400125623146462,0.00394758811509625,0.0149992446709548,0.00384820271441406,0.115088293989966,0.0335167325260588,0.115298991039412,0.0123913717570544,0.204463597115438,0.299364728518839
"steamer","steamer",2026,20437,"Royce Lewis","MIN",425.912,468.763,107.056,21.0644,0.6113,35.8604,2.3438,55.571,20.2605,62.5811,9.2356,2.7121,0.251358,0.908587068518633,0.0765000650648622,0.0449361404377052,0.00130407050044479,0.00499996800088744,0.00578565287789352,0.118548178930504,0.0432212013320164,0.133502644193334,0.0197020669293438,0.228379799600224,0.304879864665087
"steamer","steamer",2026,20450,"Brewer Hicklen","ATL",10.4371,11.7551,2.1128,0.4021,0.0588,0.9933,0.1998,1.276,0.3373,1.1955,0.4069,0.0875,0.202432,0.887878452756676,0.0844994938367177,0.0342064295497274,0.00500208420175073,0.0169968779508469,0.00744357768117668,0.108548629956359,0.0286939285926959,0.101700538489677,0.0346147629539519,0.179734753426172,0.26423424726289
"steamer","steamer",2026,20454,"Jazz Chisholm Jr.","NYY",484.011,545.576,116.273,18.4332,1.4881,51.7206,4.9102,69.9018,25.9974,72.1353,27.1104,7.8708,0.240228,0.887155959939587,0.094799991201959,0.0337866768332918,0.00272757599307887,0.00900002932680323,0.01442658767981,0.12812477088435,0.0476512896461721,0.132218609322991,0.0496913353959852,0.213119712010792,0.307919703212751
"steamer","steamer",2026,20493,"Seth Beer",,1.6044,1.78217,0.3424,0.0666,0.0047,0.1283,0.0303,0.1769,0.0429,0.1726,0.0093,0.0028,0.213413,0.900250817823215,0.0719908875135369,0.0373701723180168,0.00263723438280299,0.0170017450636022,0.00157111835571242,0.0992610132591167,0.0240717776643081,0.0968482243557012,0.0052183573957591,0.19212533035569,0.264116217869227
"steamer","steamer",2026,20501,"Scott Hurst",,0.8672,1,0.1849,0.0337,0.0033,0.111,0.011,0.1032,0.0204,0.0902,0.0189,0.006,0.213215,0.8672,0.111,0.0337,0.0033,0.011,0.006,0.1032,0.0204,0.0902,0.0189,0.1849,0.2959
"steamer","steamer",2026,20503,"William Contreras","MIL",508.003,586.014,137.073,27.5612,0.843,68.9153,4.1021,74.1055,19.9558,73.9215,6.1581,2.0309,0.269827,0.866878606995737,0.117600091465392,0.0470316408822997,0.0014385321852379,0.00700000341288775,0.00346561686239578,0.126456876456876,0.034053452647889,0.126142890784179,0.0105084520165047,0.23390738105233,0.351507472517721
"steamer","steamer",2026,20505,"Drew Waters","KCR",44.2827,49.043,10.3576,2.149,0.3639,3.7371,0.4904,5.1421,1.0514,4.9406,1.1863,0.3624,0.233897,0.902936198845911,0.0762004771323125,0.043818689721265,0.00742001916685358,0.0099993882919071,0.00738943376220867,0.104848806149705,0.021438329629101,0.100740166792407,0.024188977020166,0.211194258100035,0.287394735232347
"steamer","steamer",2026,20510,"Jack Larsen",,0.8822,1,0.186,0.0367,0.0035,0.096,0.011,0.0994,0.0195,0.0895,0.0148,0.0046,0.210837,0.8822,0.096,0.0367,0.0035,0.011,0.0046,0.0994,0.0195,0.0895,0.0148,0.186,0.282
"steamer","steamer",2026,20521,"Nick Madrigal","LAA",44.134,48.1618,11.664,2.3251,0.2127,2.6393,0.9151,4.5815,0.4049,4.3514,0.7279,0.2388,0.264286,0.916369404797993,0.0548006926651413,0.0482768501177282,0.00441636317579493,0.0190005356942639,0.00495828644278245,0.095127258532696,0.00840707780855367,0.0903496131789094,0.0151136377793189,0.242183639315806,0.296984331980948
"steamer","steamer",2026,20529,"Nolan Jones","CLE",68.4587,78.6939,15.6809,3.2671,0.3168,8.6406,0.7869,8.5622,2.0605,8.0284,1.6285,0.5114,0.229056,0.869936551625984,0.10980012427901,0.0415165597333466,0.00402572499266144,0.00999950440885507,0.00649859773120915,0.108803859003049,0.0261837321571304,0.102020614050136,0.0206941071671375,0.199264491911063,0.309064616190073
"steamer","steamer",2026,20536,"Vidal Bruján","NYM",41.9045,46.92,9.574,2.055,0.1582,3.9225,0.563,4.8442,0.7626,4.3173,1.2289,0.4408,0.228472,0.893105285592498,0.0835997442455243,0.0437979539641944,0.00337169650468883,0.011999147485081,0.00939471440750213,0.103243819266837,0.0162531969309463,0.0920140664961637,0.026191389599318,0.204049445865303,0.287649190110827
"steamer","steamer",2026,20538,"Jose Miranda","SDP",56.3643,61.107,13.6125,2.6169,0.1856,3.4831,0.6722,6.3778,1.6349,6.7762,0.2993,0.1035,0.241509,0.922386960577348,0.0570000163647373,0.0428248809465364,0.00303729523622498,0.0110003763889571,0.00169375030683882,0.104371021323253,0.0267547089531478,0.110890732649287,0.00489796586315807,0.22276498600815,0.279765002372887
"steamer","steamer",2026,20540,"José Devers",,3.5433,3.86579,0.8142,0.174,0.0183,0.2397,0.0425,0.3631,0.048,0.3419,0.0381,0.0118,0.229786,0.916578500125459,0.0620054374396954,0.045010204899904,0.00473383189464508,0.0109938718864708,0.00305241619436131,0.0939264678112365,0.0124166082482494,0.0884424658349264,0.00985568279704795,0.21061671741093,0.272622154850626
"steamer","steamer",2026,20543,"Elehuris Montero",,29.6535,32.425,6.8788,1.3554,0.0896,2.1725,0.2594,3.4075,1.0287,3.6963,0.0806,0.0264,0.231973,0.914525828835775,0.0670007710100231,0.0418010794140324,0.002763299922899,0.008,0.000814186584425598,0.10508866615266,0.0317255204317656,0.113995373939861,0.00248573631457209,0.212144949884349,0.279145720894372
"steamer","steamer",2026,20557,"CJ Alexander","HOU",5.5546,6.0361,1.1703,0.2376,0.044,0.3809,0.0362,0.6032,0.1651,0.6294,0.0522,0.016,0.21069,0.920229949802024,0.0631036596477858,0.0393631649575057,0.00728947499213068,0.00599724987988933,0.00265071817895661,0.0999320753466642,0.0273520982091085,0.104272626364706,0.00864796805884594,0.193883467802058,0.256987127449843
"steamer","steamer",2026,20572,"Kody Clemens","MIN",186.818,205.623,43.28,8.3952,1.4102,14.6815,2.0562,23.72,8.174,25.972,2.2823,0.705,0.23167,0.908546222941986,0.0714000865661915,0.0408281174771305,0.00685818220724335,0.0099998541019244,0.003428604776703,0.115356745111199,0.0397523623330075,0.126308827319901,0.0110994392650628,0.210482290405256,0.281882376971448
"steamer","steamer",2026,20599,"Iván Herrera","STL",409.829,472.125,112.049,19.6359,0.9375,49.9036,8.4982,58.6713,15.7604,59.5911,7.0319,2.245,0.273404,0.868051893036802,0.105699973523961,0.0415904686258936,0.00198570293884035,0.0179998940958433,0.00475509663754302,0.124270691024623,0.0333818374371194,0.126218903891978,0.0148941487953402,0.237329097167064,0.343029070691025
"steamer","steamer",2026,20626,"Logan Porter","SFG",1.2436,1.4341,0.2525,0.0469,0.0034,0.1602,0.0143,0.1382,0.0258,0.1207,0.0093,0.0027,0.20304,0.867164075029635,0.111707691234921,0.032703437696116,0.00237082490760756,0.00997141064082003,0.00188271389721777,0.0963670594798131,0.0179903772400809,0.0841642842200683,0.00648490342375009,0.176068614462032,0.287776305696953
"steamer","steamer",2026,20926,"Dérmis Garcia",,2.3358,2.58606,0.463,0.085,0.0075,0.1965,0.0259,0.269,0.0929,0.2817,0.0235,0.0069,0.198219,0.903227303310828,0.0759843159091436,0.0328685335993751,0.00290016472935663,0.0100152355320449,0.0026681515510081,0.104019241626258,0.0359233737809641,0.108930187234635,0.00908718281865077,0.179036835958949,0.255021151868093
"steamer","steamer",2026,20970,"Oscar Gonzalez",,9.5409,10.1069,2.3825,0.4556,0.0546,0.3841,0.0809,1.0573,0.2887,1.1525,0.0955,0.033,0.249714,0.943998654384628,0.0380037400191948,0.045078114951172,0.00540224994805529,0.00800443261534199,0.003265096122451,0.104611700917195,0.0285646439561092,0.114031008518933,0.00944899029375971,0.235730045810288,0.273733785829483
"steamer","steamer",2026,21009,"Leo Rivas","SEA",128.825,154.314,27.6307,4.4895,0.4463,22.2366,1.5431,16.29,2.112,12.4782,5.5254,1.4335,0.214483,0.834823800821701,0.144099692834092,0.0290932773435981,0.00289215495677644,0.00999974078826289,0.00928950062858846,0.105563979937012,0.0136863797192737,0.0808623974493565,0.0358062133053385,0.179055043612375,0.323154736446466
"steamer","steamer",2026,21078,"Trey Cabbage",,11.786,12.9542,2.6221,0.5543,0.0379,0.9197,0.1036,1.3848,0.3959,1.4058,0.2574,0.073,0.222476,0.90982075311482,0.0709962791990243,0.0427892112210712,0.00292569205354248,0.00799740624662272,0.00563523799231137,0.106899692763737,0.0305615167281654,0.108520788624539,0.0198700035509719,0.202413116981365,0.273409396180389
"steamer","steamer",2026,21127,"Alejo Lopez","SEA",0.8887,1,0.2084,0.0378,0.0026,0.0835,0.017,0.0961,0.0085,0.0807,0.0183,0.0054,0.2345,0.8887,0.0835,0.0378,0.0026,0.017,0.0054,0.0961,0.0085,0.0807,0.0183,0.2084,0.2919
"steamer","steamer",2026,21139,"Tyler Payne",,0.9292,1,0.2106,0.0429,0.0031,0.05,0.01,0.0919,0.0147,0.0891,0.0098,0.0029,0.226647,0.9292,0.05,0.0429,0.0031,0.01,0.0029,0.0919,0.0147,0.0891,0.0098,0.2106,0.2606
"steamer","steamer",2026,21270,"Sean Bouchard",,9.8905,11.4419,2.0076,0.4138,0.0657,1.3044,0.1259,1.2022,0.2744,1.0687,0.2016,0.0606,0.202983,0.864410631101478,0.114002045114885,0.0361653221929924,0.00574205333030353,0.0110034172646151,0.00529632316311102,0.105069962156635,0.0239820309563971,0.0934023195448308,0.017619451314904,0.175460369344252,0.289462414459137
"steamer","steamer",2026,21293,"Dalton Guthrie",,0.9032,1,0.2098,0.0408,0.0038,0.073,0.013,0.1001,0.0169,0.0919,0.02,0.0063,0.232285,0.9032,0.073,0.0408,0.0038,0.013,0.0063,0.1001,0.0169,0.0919,0.02,0.2098,0.2828
"steamer","steamer",2026,21304,"Mark Kolozsvary","PHI",0.8991,1,0.1718,0.0372,0.0022,0.0751,0.015,0.097,0.0255,0.0947,0.0099,0.0029,0.19108,0.8991,0.0751,0.0372,0.0022,0.015,0.0029,0.097,0.0255,0.0947,0.0099,0.1718,0.2469
"steamer","steamer",2026,21386,"Michael Papierski",,1.8617,2.12463,0.3803,0.076,0.0049,0.2188,0.0212,0.2031,0.0346,0.1776,0.0158,0.0051,0.204276,0.876246687658557,0.102982636976791,0.0357709342332547,0.00230628391767037,0.00997820797032895,0.0024004179551263,0.0955931150365005,0.0162851884798765,0.083591025260869,0.00743658895901875,0.178995872222458,0.281978509199249
"steamer","steamer",2026,21454,"Lars Nootbaar","STL",382.678,445.459,95.1199,18.7522,1.2122,55.0141,3.1182,55.3557,13.5545,46.6209,6.2889,2.0078,0.248564,0.859064470579784,0.123499805818268,0.0420963545466586,0.00272123809374151,0.00699997081661836,0.00450726104983848,0.124266655292631,0.030428165106104,0.104658116684139,0.0141177975975342,0.213532334064414,0.337032139882683
