"player_id","player_name","team","tbf","ip","gs","siera","xfip","k_minus_bb_pct","contact_pct","csw_pct","balls","pitches","ball_pct_raw","stuff_plus","pitching_plus","start_ip","relief_ip","start_ip_relief_ip_raw","ip_per_gs","ball_pct","start_share","start_ip_filled","relief_ip_filled","lookback_season"
642216,"Allan Winans","NYY",46,9.33333333333333,1,4.89496345080634,5.60398759075918,2,0.82352941,0.23976608,60,171,,86.8032748538012,79.0246783625731,4.33333333333333,5,,9.33333333333333,35.0877192982456,0.464285714285714,4.33333333333333,5,2025
663546,"Sean Hjelle","SFG",73,15,1,5.21777157162144,5.01020920476251,1.22222222,0.77570093,0.30314961,94,254,,94.0228924148301,83.3068642424722,3.66666666666667,11.3333333333333,,15,37.007874015748,0.244444444444444,3.66666666666667,11.3333333333333,2025
663474,"Triston McKenzie","CLE",30,5.66666666666667,0,7.55470368500142,7.60582761716184,0.57142857,0.82692308,0.17073171,59,123,,98.8993495934959,59.1217886178862,,5.66666666666667,,,47.9674796747967,0,0,5.66666666666667,2025
689017,"Landon Knack","LAD",185,42.3333333333333,7,4.40561850754418,4.60570153884551,2.21052632,0.7977208,0.24838292,300,773,,93.7988445669576,95.0145733924424,31.6666666666667,10.6666666666667,,6.04761904761905,38.8098318240621,0.748031496062992,31.6666666666667,10.6666666666667,2025
691251,"Andry Lara","WSN",78,14.3333333333333,0,4.80386067360727,5.02183028272198,1.25,0.89166667,0.19607843,98,255,,85.2536153846154,78.2364615384615,,14.3333333333333,,,38.4313725490196,0,0,14.3333333333333,2025
682171,"Penn Murfee","CHW",63,12.6666666666667,0,4.09922042141137,4.93788296666831,2.6,0.77142857,0.27586207,87,232,,104.515603448276,96.4638793103449,,12.6666666666667,,,37.5,0,0,12.6666666666667,2025
489119,"Wade Miley","CIN",55,12,2,5.69926554454115,5.6456437950333,1.16666667,0.89156627,0.23414634,82,205,,95.0234858272907,81.5600500988794,10,2,,6,40,0.833333333333333,10,2,2025
612434,"Miguel Castro","CHW",28,6,0,6.21609769186464,6.85745658789325,0.8,0.825,0.26666667,44,105,,89.740380952381,78.0106666666667,,6,,,41.9047619047619,0,0,6,2025
543518,"Scott McGough","- - -",75,16,0,4.27549515338363,5.23682141192257,2.28571429,0.6993007,0.27609428,115,297,,88.3356228956229,87.6884175084175,,16,,,38.7205387205387,0,0,16,2025
593576,"Hector Neris","- - -",124,26.6666666666667,0,3.91126864954378,4.50398467058446,2.1875,0.73622047,0.26047359,217,549,,94.7240402346979,95.4436252285013,,26.6666666666667,,,39.5264116575592,0,0,26.6666666666667,2025
664062,"Tony Gonsolin","LAD",157,36,7,4.40259657313419,4.57272107435597,2.11111111,0.72075472,0.29720854,235,609,,94.6461716171617,88.0214191419142,36,,,5.14285714285714,38.5878489326765,1,36,0,2025
666120,"Ian Anderson","LAA",51,9.33333333333333,0,5.38033215548327,5.81827331234343,1.14285714,0.7826087,0.23152709,83,203,,92.3663366336634,82.6864356435644,,9.33333333333333,,,40.8866995073892,0,0,9.33333333333333,2025
571771,"Enrique Hernandez","LAD",37,5.33333333333333,0,8.51946533265809,10.1508992061348,0.125,0.9047619,0.192,63,125,,40.5848,52.736,,5.33333333333333,,,50.4,0,0,5.33333333333333,2025
